Utc,Bsp,Awa,Aws,Twa,Tws,Twd,Rudder2,Leeway,iSet,iDrift,Hdg,AirTmp,SeaTmp,Baro,Depth,Heel,Trim,Rudder,Tab,Forestay,Downhaul,MastAng,FrstyLen,MastButt,StbJmpr,PrtJmpr,Rake,Volts,ROT,GpsQual,PDOP,GpsNum,GpsAge,GpsGeoHt,GpsAntHt,GpsPosFx,Lat,Lon,Cog,Sog
38516.39008,5.095,-18.8,11.73,-31.8,7.1,146.3,,-1.88,315.4,0.043,177,,,,19.14,-4.6,,,,,,,,,,,,,,,,,,,,,39.39777,-0.298508,178.4,5
38516.39009,5.11,-19.7,12.09,-33.2,7.54,145.1,,-2.37,331.2,0.046,176.2,,,,18.84,-6.3,,,,,,,,,,,,,,,,,,,,,39.39772,-0.298506,178.8,4.9
38516.39011,5.228,-19.9,11.77,-34.1,7.07,144,,-2.22,331.2,0.046,176.5,,,,18.84,-5.6,,,,,,,,,,,,,,,,,,,,,39.397701,-0.298506,178.8,4.9
38516.39012,5.251,-19.9,11.79,-34.8,7.07,143.8,,-2.32,331.2,0.046,176.6,,,,18.77,-5.6,,,,,,,,,,,,,,,,,,,,,39.397701,-0.298506,177.7,5
38516.39013,5.249,-20.7,12.17,-35.1,7.48,143.2,,-2.41,331.2,0.046,175.6,,,,18.84,-6.6,,,,,,,,,,,,,,,,,,,,,39.397652,-0.2985,180,5.1
38516.39014,5.235,-20.2,11.94,-34.5,7.21,143.5,,-2.14,336.4,0.055,175.5,,,,18.84,-4.8,,,,,,,,,,,,,,,,,,,,,39.397629,-0.298497,180,5.1
38516.39015,5.212,-20,11.9,-34.1,7.19,143.7,,-2.13,336.4,0.055,175.5,,,,18.87,-5,,,,,,,,,,,,,,,,,,,,,39.397629,-0.298497,179,5.1
38516.39016,5.156,-19.3,12.01,-32.9,7.36,144.4,,-2.01,336.4,0.055,174.3,,,,18.9,-4.7,,,,,,,,,,,,,,,,,,,,,39.397579,-0.298497,179.7,5.1
38516.39018,5.228,-18.3,11.68,-31.5,6.76,145.2,,-1.85,336.4,0.055,174.4,,,,19.05,-5.2,,,,,,,,,,,,,,,,,,,,,39.397552,-0.298494,179.3,5.3
38516.39019,5.237,-17.7,11.85,-30.9,7.07,145.6,,-1.81,340.1,0.064,174,,,,18.93,-5.3,,,,,,,,,,,,,,,,,,,,,39.39753,-0.298492,179.3,5.3
38516.3902,5.292,-17.6,11.88,-30.4,6.83,145.4,,-1.64,340.1,0.064,173.5,,,,18.93,-4.8,,,,,,,,,,,,,,,,,,,,,39.397507,-0.298492,179.2,5.3
38516.39021,5.305,-17.2,11.65,-30.6,6.79,144.7,,-1.83,340.1,0.086,173.2,,,,18.56,-5.4,,,,,,,,,,,,,,,,,,,,,39.39748,-0.298486,178,5.3
38516.39022,5.344,-17.3,11.8,-30.6,6.88,144.6,,-1.65,340.1,0.086,173,,,,18.56,-4.9,,,,,,,,,,,,,,,,,,,,,39.397457,-0.298483,178,5.3
38516.39024,5.347,-17.1,11.63,-30.5,6.59,144.8,,-1.63,334,0.067,173.2,,,,18.41,-4,,,,,,,,,,,,,,,,,,,,,39.397434,-0.298481,175.2,5.2
38516.39025,5.34,-16.2,11.7,-29.6,6.75,146.2,,-1.74,334,0.067,173.2,,,,18.41,-5.2,,,,,,,,,,,,,,,,,,,,,39.397411,-0.298481,175.2,5.2
38516.39026,5.339,-15.5,11.69,-27.3,6.62,147.7,,-1.56,332.4,0.08,172.9,,,,18.41,-5.4,,,,,,,,,,,,,,,,,,,,,39.397388,-0.298478,175.1,5.2
38516.39027,5.391,-14.7,11.6,-26.9,6.53,148,,-1.31,332.4,0.08,173,,,,18.44,-3.6,,,,,,,,,,,,,,,,,,,,,39.397366,-0.298472,175.3,5.2
38516.39028,5.337,-14.4,11.58,-26.3,6.51,148.4,,-1.21,335.5,0.089,173.1,,,,18.44,-4.1,,,,,,,,,,,,,,,,,,,,,39.397339,-0.298469,175.1,5.2
38516.3903,5.399,-14.8,11.51,-26.7,6.43,147.5,,-1.11,335.5,0.089,173.7,,,,18.41,-3.2,,,,,,,,,,,,,,,,,,,,,39.397316,-0.298461,174,5.3
38516.39031,5.442,-15.2,11.39,-27.8,6.28,147.5,,-1.27,338,0.098,175.3,,,,18.41,-2.4,,,,,,,,,,,,,,,,,,,,,39.397293,-0.298464,174,5.3
38516.39032,5.436,-15.9,11.33,-30.2,6.41,146.9,,-1.55,338,0.098,176.7,,,,18.47,-4,,,,,,,,,,,,,,,,,,,,,39.397266,-0.298461,173,5.3
38516.39033,5.376,-17.5,11.62,-30.8,6.65,146.9,,-1.69,331.2,0.092,178,,,,18.5,-4.5,,,,,,,,,,,,,,,,,,,,,39.397243,-0.298461,173,5.3
38516.39034,5.352,-18.2,11.5,-33.6,6.75,146.4,,-1.73,331.2,0.092,180.1,,,,18.5,-4.9,,,,,,,,,,,,,,,,,,,,,39.397217,-0.298464,174.6,5.2
38516.39035,5.344,-20.5,11.8,-35.3,7.07,145.5,,-2.03,323.6,0.101,181.9,,,,18.53,-5.7,,,,,,,,,,,,,,,,,,,,,39.39719,-0.298464,176.8,5.2
38516.39037,5.345,-22.8,11.86,-38.7,7.22,145,,-2.56,323.6,0.101,183.5,,,,18.53,-7,,,,,,,,,,,,,,,,,,,,,39.397167,-0.298467,176.8,5.2
38516.39038,5.326,-24,12.03,-40.3,7.52,144.4,,-2.67,316.4,0.099,185.4,,,,18.35,-7.6,,,,,,,,,,,,,,,,,,,,,39.397144,-0.298472,179.2,5.2
38516.39039,5.467,-26.7,11.55,-48,7.18,142.2,,-3.23,302.4,0.135,189.1,,,,18.35,-8.1,,,,,,,,,,,,,,,,,,,,,39.397118,-0.298483,180.3,5.2
38516.3904,5.516,-28.8,11.91,-48.8,7.55,141.9,,-2.9,302.4,0.135,189.8,,,,18.32,-10.7,,,,,,,,,,,,,,,,,,,,,39.397095,-0.298492,184.1,5.2
38516.39041,5.593,-29.3,11.69,-50.8,7.34,141.8,,-3.02,302.4,0.135,191.4,,,,18.1,-8.9,,,,,,,,,,,,,,,,,,,,,39.397072,-0.2985,186.5,5.2
38516.39043,5.754,-29.3,11.71,-52.1,7.26,142,,-2.81,302.4,0.135,192.4,,,,18.1,-10.6,,,,,,,,,,,,,,,,,,,,,39.397049,-0.298511,188.7,5.4
38516.39044,5.832,-28.8,11.74,-51.8,7.22,142.9,,-3.05,289.2,0.13,192.4,,,,18.35,-12,,,,,,,,,,,,,,,,,,,,,39.397018,-0.298522,192,5.5
38516.39045,6.103,-28.6,12.12,-51,7.56,143.3,,-2.57,289.2,0.13,191.7,,,,18.35,-11.8,,,,,,,,,,,,,,,,,,,,,39.396996,-0.298533,194.4,5.7
38516.39046,6.261,-27.8,12.07,-51.6,7.12,142.8,,-2.49,285.8,0.12,192.4,,,,18.26,-9.9,,,,,,,,,,,,,,,,,,,,,39.396965,-0.298542,194.7,5.9
38516.39047,6.378,-27.7,12.34,-51.7,7.28,143.3,,-2.22,285.8,0.12,192.9,,,,18.26,-11.4,,,,,,,,,,,,,,,,,,,,,39.396935,-0.298556,195.1,6.1
38516.39049,6.464,-27.4,12.31,-51.4,7.2,143.6,,-2.05,279.9,0.133,192.8,,,,18.32,-10.3,,,,,,,,,,,,,,,,,,,,,39.396908,-0.298567,196.3,6.2
38516.3905,6.522,-27.1,12.32,-51.5,7.17,143.4,,-2.38,279.9,0.133,192.7,,,,18.29,-10.4,,,,,,,,,,,,,,,,,,,,,39.396877,-0.298578,196.5,6.3
38516.39051,6.769,-27.2,12.51,-52.7,7.25,142.2,,-1.98,284.1,0.135,192.7,,,,18.2,-9.9,,,,,,,,,,,,,,,,,,,,,39.396851,-0.298589,196.3,6.4
38516.39052,6.817,-27.4,12.46,-53.3,7.14,141.5,,-2.04,284.1,0.135,193,,,,18.17,-9.9,,,,,,,,,,,,,,,,,,,,,39.39682,-0.298597,195.8,6.5
38516.39053,6.882,-27.8,12.54,-54.2,7.15,140.5,,-2.17,292.1,0.141,192.7,,,,18.17,-10.6,,,,,,,,,,,,,,,,,,,,,39.396793,-0.298611,196,6.6
38516.39054,6.985,-27.8,12.49,-54.9,7.2,139.6,,-2.36,292.1,0.141,192.1,,,,18.07,-11.6,,,,,,,,,,,,,,,,,,,,,39.396763,-0.298619,196.2,6.6
38516.39056,7.057,-28,12.88,-54.1,7.45,139.7,,-2.84,293.5,0.159,190.6,,,,17.98,-13.3,,,,,,,,,,,,,,,,,,,,,39.396702,-0.298639,196.7,6.7
38516.39057,6.972,-26.9,12.95,-52.8,7.44,141.9,,-3.31,293.5,0.159,189.7,,,,17.95,-15.8,,,,,,,,,,,,,,,,,,,,,39.396675,-0.29865,195.6,6.8
38516.39058,6.976,-25.5,13.38,-49.1,7.7,143,,-3.44,298.6,0.174,187.4,,,,17.95,-17.2,,,,,,,,,,,,,,,,,,,,,39.396645,-0.298653,195.6,6.8
38516.39059,6.988,-24,13.38,-44.7,7.49,145.2,,-3.1,298.6,0.174,185.6,,,,18.1,-15.7,,,,,,,,,,,,,,,,,,,,,39.396606,-0.298658,194.8,6.9
38516.39061,6.967,-22.2,13.52,-42.9,7.53,146.7,,-3.32,295.8,0.144,184.7,,,,18.01,-15.1,,,,,,,,,,,,,,,,,,,,,39.396576,-0.298664,194.8,6.9
38516.39062,6.96,-21,13.4,-39.7,7.19,148.4,,-2.71,295.8,0.144,183.7,,,,18.01,-15.2,,,,,,,,,,,,,,,,,,,,,39.396545,-0.298667,193.6,7
38516.39063,6.98,-19,13.55,-38,7.34,149.3,,-2.57,302.6,0.154,182.1,,,,18.35,-13.8,,,,,,,,,,,,,,,,,,,,,39.396515,-0.298667,192.1,7
38516.39064,6.947,-17.9,13.55,-35.2,7.28,149.8,,-2.5,302.6,0.154,180.9,,,,18.35,-12,,,,,,,,,,,,,,,,,,,,,39.396484,-0.298669,192.1,7
38516.39065,6.971,-17.8,13.47,-35,7.2,149.7,,-2.26,302.6,0.154,181.1,,,,18.1,-10.6,,,,,,,,,,,,,,,,,,,,,39.396454,-0.298669,187.6,6.9
38516.39067,6.97,-17.1,13.71,-33.7,7.35,150.3,,-2.37,302.6,0.154,180.1,,,,18.1,-12.9,,,,,,,,,,,,,,,,,,,,,39.396423,-0.298672,187.6,6.9
38516.39068,6.929,-16.6,13.67,-32,7.12,150.3,,-2.39,310.2,0.159,178.7,,,,18.01,-12.1,,,,,,,,,,,,,,,,,,,,,39.396393,-0.298672,187.4,6.9
38516.39069,6.824,-16.7,13.49,-32.3,7.29,149,,-2.8,310.2,0.159,177.8,,,,18.04,-11.6,,,,,,,,,,,,,,,,,,,,,39.396362,-0.298669,186.8,6.8
38516.3907,6.813,-17.4,13.76,-33.9,7.43,146.8,,-2.67,316.7,0.154,177.8,,,,18.04,-12,,,,,,,,,,,,,,,,,,,,,39.396332,-0.298669,184.8,6.8
38516.39071,6.741,-18.2,13.4,-34.8,7.37,146.6,,-2.7,316.7,0.154,179.7,,,,17.92,-11.6,,,,,,,,,,,,,,,,,,,,,39.396301,-0.298667,180.5,6.6
38516.39073,6.727,-19.1,13.66,-36.9,7.68,146,,-2.88,318.8,0.149,181.4,,,,17.92,-12.9,,,,,,,,,,,,,,,,,,,,,39.396271,-0.298667,180.5,6.6
38516.39074,6.734,-21.3,13.73,-38.7,7.74,144.6,,-3.01,318.8,0.149,184.1,,,,17.86,-12.2,,,,,,,,,,,,,,,,,,,,,39.39624,-0.298669,179.5,6.5
38516.39075,6.665,-24.3,13.61,-43.9,8.02,144.5,,-3.44,323.6,0.152,187,,,,17.86,-15.8,,,,,,,,,,,,,,,,,,,,,39.396214,-0.298683,180.8,6.4
38516.39076,6.708,-24.2,13.36,-44.9,7.67,144.6,,-3.31,318.1,0.192,187.7,,,,17.92,-15,,,,,,,,,,,,,,,,,,,,,39.396183,-0.298692,184.4,6.4
38516.39077,6.709,-24.8,13.33,-45.7,7.78,144.6,,-3.56,318.1,0.192,188.2,,,,18.07,-17.3,,,,,,,,,,,,,,,,,,,,,39.396156,-0.2987,186.9,6.5
38516.39079,6.778,-25.5,13.45,-48,7.94,143.3,,-3.35,317.2,0.222,188.5,,,,18.07,-17.5,,,,,,,,,,,,,,,,,,,,,39.39613,-0.298711,189.3,6.6
38516.3908,6.819,-27,13.09,-50,7.66,141.4,,-3.53,317.2,0.222,190,,,,18.07,-15.8,,,,,,,,,,,,,,,,,,,,,39.396099,-0.298719,190,6.7
38516.39081,6.78,-27.5,13.05,-51.5,7.87,142.2,,-4.12,317.6,0.235,190.9,,,,18.1,-18.4,,,,,,,,,,,,,,,,,,,,,39.396069,-0.298733,190.2,6.8
38516.39082,6.907,-28.2,13.18,-52.2,7.75,140.7,,-3.74,317.6,0.235,191,,,,18.17,-20,,,,,,,,,,,,,,,,,,,,,39.396038,-0.298744,192.6,6.8
38516.39083,7.023,-28.3,13.23,-53.8,7.77,140.7,,-4.02,316.6,0.253,191.1,,,,18.13,-22,,,,,,,,,,,,,,,,,,,,,39.396008,-0.298753,193.7,6.8
38516.39085,7.167,-28.5,13.5,-53.6,8.03,140.3,,-4.06,316.6,0.253,190.3,,,,18.17,-22,,,,,,,,,,,,,,,,,,,,,39.395977,-0.298764,194.6,6.9
38516.39086,7.235,-28,13.56,-53.7,7.93,141,,-3.8,318.2,0.26,190.3,,,,18.17,-20.3,,,,,,,,,,,,,,,,,,,,,39.395943,-0.298775,194.8,6.9
38516.39087,7.214,-27.4,13.69,-50.9,8.11,143,,-4.09,318.2,0.26,189.3,,,,18.2,-23.9,,,,,,,,,,,,,,,,,,,,,39.395912,-0.298789,194.8,7.1
38516.39088,7.37,-26.7,14.02,-50.4,8.15,142.1,,-3.68,318.2,0.26,188,,,,18.23,-21.7,,,,,,,,,,,,,,,,,,,,,39.395882,-0.298794,195.8,7.2
38516.39089,7.574,-26.5,14.07,-51.2,8.02,140.9,,-3.15,318.2,0.26,188.1,,,,18.04,-18.9,,,,,,,,,,,,,,,,,,,,,39.395847,-0.2988,193.6,7.4
38516.39091,7.841,-26.4,14.22,-51.7,8.08,139.5,,-3.02,316.3,0.24,187.7,,,,17.98,-20.9,,,,,,,,,,,,,,,,,,,,,39.395809,-0.298811,192.4,7.5
38516.39092,7.883,-26.7,14.14,-53,7.93,137.9,,-3.06,316.3,0.24,187.4,,,,18.13,-19.5,,,,,,,,,,,,,,,,,,,,,39.395775,-0.298817,191.8,7.6
38516.39093,7.984,-26.8,14.2,-53,7.9,136.3,,-2.96,320.8,0.25,187,,,,18.1,-20.4,,,,,,,,,,,,,,,,,,,,,39.395702,-0.298828,190.3,7.7
38516.39094,7.979,-27,13.79,-55.4,7.58,135.6,,-2.83,320.8,0.25,188,,,,18.1,-17.5,,,,,,,,,,,,,,,,,,,,,39.395668,-0.298839,190.3,7.7
38516.39095,8.049,-26.4,13.88,-53.6,7.61,137.3,,-2.52,322,0.232,188.2,,,,18.04,-18.8,,,,,,,,,,,,,,,,,,,,,39.395634,-0.298844,189.8,7.7
38516.39097,8.088,-25.8,14,-53.5,7.57,137.5,,-2.41,322,0.232,188.2,,,,18.04,-16.3,,,,,,,,,,,,,,,,,,,,,39.395599,-0.298853,189.8,7.7
38516.39098,8.092,-25.3,13.94,-52.3,7.36,139.2,,-2.21,323.6,0.24,189.4,,,,18.1,-14.5,,,,,,,,,,,,,,,,,,,,,39.395565,-0.298858,189.6,7.8
38516.39099,8.178,-24.1,13.9,-51.6,7.29,140.2,,-2.18,323.6,0.24,189.9,,,,18.07,-16.6,,,,,,,,,,,,,,,,,,,,,39.395527,-0.298869,190.4,7.9
38516.391,8.158,-25.2,13.59,-53.9,7.13,137.8,,-2.34,322.1,0.245,190.2,,,,18.07,-15.2,,,,,,,,,,,,,,,,,,,,,39.395493,-0.298883,190.4,7.9
38516.39101,8.179,-25.6,13.6,-55,7.36,137.6,,-2.48,323.6,0.253,190.5,,,,17.95,-16.9,,,,,,,,,,,,,,,,,,,,,39.395458,-0.298894,191.7,7.9
38516.39103,8.205,-26.7,13.97,-55.5,7.59,136.5,,-2.72,323.6,0.253,190,,,,17.95,-17.6,,,,,,,,,,,,,,,,,,,,,39.395424,-0.298903,191.7,7.9
38516.39104,8.141,-26.9,13.89,-55.6,7.64,137.3,,-3.02,327.5,0.264,190.2,,,,17.98,-17.4,,,,,,,,,,,,,,,,,,,,,39.39539,-0.298917,192.6,7.9
38516.39105,8.146,-26.3,13.93,-54.8,7.52,137.9,,-2.9,327.5,0.264,189.9,,,,17.98,-21.7,,,,,,,,,,,,,,,,,,,,,39.395351,-0.298925,194,7.9
38516.39106,8.15,-26.1,13.87,-54.5,7.61,137.9,,-3,328.7,0.273,189,,,,17.98,-21.3,,,,,,,,,,,,,,,,,,,,,39.395317,-0.298936,194.5,7.8
38516.39107,8.14,-26.5,14.18,-54.1,7.77,137,,-3,328.7,0.273,187.8,,,,17.92,-21.4,,,,,,,,,,,,,,,,,,,,,39.395279,-0.298942,194.4,7.8
38516.39108,8.151,-26.7,13.93,-55.4,7.58,135.8,,-3.3,336.1,0.254,187.9,,,,17.92,-20,,,,,,,,,,,,,,,,,,,,,39.395245,-0.29895,194.4,7.8
38516.39109,8.083,-26.7,13.85,-55.4,7.53,136,,-3.31,336.1,0.254,187.8,,,,17.83,-21.3,,,,,,,,,,,,,,,,,,,,,39.395206,-0.298958,191.8,7.9
38516.39111,8.072,-26.5,13.88,-55.1,7.6,135.8,,-3.49,338.4,0.239,186.6,,,,17.95,-23.2,,,,,,,,,,,,,,,,,,,,,39.395172,-0.298967,191.9,7.9
38516.39112,8.118,-26.7,13.99,-55,7.59,134.4,,-3.18,338.4,0.239,185.3,,,,18.1,-22.6,,,,,,,,,,,,,,,,,,,,,39.395138,-0.298969,191.4,7.9
38516.39113,8.152,-26.2,13.79,-55.3,7.37,134.1,,-3.19,348,0.236,185,,,,18.17,-20.3,,,,,,,,,,,,,,,,,,,,,39.3951,-0.298975,190,7.9
38516.39114,8.192,-25,13.78,-53.9,7.24,134.7,,-2.8,348,0.236,184.4,,,,18.17,-21.2,,,,,,,,,,,,,,,,,,,,,39.395065,-0.298981,190,7.9
38516.39115,8.158,-24.4,13.89,-50.8,7.45,136.6,,-3.1,351.7,0.233,183.4,,,,18.17,-21,,,,,,,,,,,,,,,,,,,,,39.395023,-0.298983,189.6,7.9
38516.39116,8.18,-23.6,14.26,-49.5,7.49,137.8,,-2.81,351.7,0.233,183.5,,,,18.26,-16.5,,,,,,,,,,,,,,,,,,,,,39.394989,-0.298986,189.6,7.9
38516.39117,8.199,-22.4,14.12,-46.9,7.23,140.9,,-2.46,357.4,0.231,185.1,,,,18.04,-14.9,,,,,,,,,,,,,,,,,,,,,39.394951,-0.298992,186.9,8
38516.39119,8.266,-21.9,14.45,-46.6,7.44,141.4,,-2.34,357.4,0.231,185.2,,,,18.13,-18.8,,,,,,,,,,,,,,,,,,,,,39.394913,-0.298997,186.9,8.1
38516.3912,8.122,-21.3,14.2,-45.2,7.23,143.4,,-2.83,1.3,0.23,186.2,,,,17.95,-15.8,,,,,,,,,,,,,,,,,,,,,39.394875,-0.299003,187.3,8
38516.39121,8.171,-21,14.25,-44.7,7.24,143.5,,-2.46,1.3,0.23,186.5,,,,17.92,-17.3,,,,,,,,,,,,,,,,,,,,,39.394836,-0.299008,187.5,8
38516.39122,8.241,-20.8,14.12,-45.3,7.06,143.6,,-2.56,359.2,0.22,186.9,,,,17.92,-16.6,,,,,,,,,,,,,,,,,,,,,39.394798,-0.299019,187.5,8
38516.39123,8.248,-20,13.95,-43.7,6.8,145.5,,-2.56,359.2,0.22,186.9,,,,17.86,-17.5,,,,,,,,,,,,,,,,,,,,,39.394764,-0.299028,188.8,8
38516.39125,8.34,-20.1,14.16,-44.3,6.95,144.1,,-2.42,1.3,0.21,185.6,,,,17.89,-20.2,,,,,,,,,,,,,,,,,,,,,39.394726,-0.299031,188.8,8
38516.39126,8.302,-20.1,14.17,-44.3,6.86,143.9,,-2.76,1.3,0.21,185.3,,,,17.74,-18.3,,,,,,,,,,,,,,,,,,,,,39.394688,-0.299036,188.9,8
38516.39127,8.31,-20.4,13.95,-45.2,6.82,143.2,,-2.7,3.5,0.2,186.3,,,,17.71,-16.3,,,,,,,,,,,,,,,,,,,,,39.39465,-0.299042,187.5,8.1
38516.39128,8.309,-21.1,13.83,-47.2,6.79,142.4,,-2.42,3.5,0.2,187.9,,,,17.8,-16.3,,,,,,,,,,,,,,,,,,,,,39.394615,-0.299053,187.5,8.1
38516.39129,8.321,-21.2,13.83,-47.6,6.97,142.5,,-2.2,357,0.211,188.4,,,,17.83,-16.6,,,,,,,,,,,,,,,,,,,,,39.394573,-0.299058,188.5,8
38516.3913,8.269,-22.6,14.15,-48.2,7.23,141.7,,-2.43,357,0.211,188.7,,,,17.83,-13.2,,,,,,,,,,,,,,,,,,,,,39.394539,-0.299064,188.5,8
38516.39131,8.276,-22.8,13.96,-50.2,7.08,141.4,,-1.97,354.6,0.201,190.4,,,,17.71,-12.4,,,,,,,,,,,,,,,,,,,,,39.394501,-0.299075,188.7,8
38516.39133,8.241,-23.4,13.84,-50.8,7.08,141.4,,-2.14,354.6,0.201,191.2,,,,17.8,-15.3,,,,,,,,,,,,,,,,,,,,,39.394466,-0.299089,190.3,8
38516.39134,8.325,-23.8,13.84,-52.7,7.05,140.2,,-1.92,349.4,0.225,191.8,,,,17.86,-14.5,,,,,,,,,,,,,,,,,,,,,39.394432,-0.299097,191.5,8
38516.39135,8.362,-24,13.85,-52.9,7.12,141.2,,-2.04,349.4,0.225,192.5,,,,17.71,-14.2,,,,,,,,,,,,,,,,,,,,,39.394394,-0.299108,192.3,7.9
38516.39136,8.368,-24.4,13.82,-53,7.11,141.1,,-1.99,347.4,0.227,193.5,,,,17.71,-12.4,,,,,,,,,,,,,,,,,,,,,39.39436,-0.299122,192.3,7.9
38516.39137,8.337,-24.6,13.63,-54.2,6.87,141,,-1.85,347.4,0.227,195.6,,,,17.68,-12.1,,,,,,,,,,,,,,,,,,,,,39.394325,-0.299139,193,7.9
38516.39138,8.283,-25.5,13.67,-55.4,7.19,141.7,,-2.04,339.4,0.269,196.3,,,,17.74,-15.8,,,,,,,,,,,,,,,,,,,,,39.394295,-0.299158,193,7.9
38516.3914,8.288,-26.3,13.85,-57,7.45,140.5,,-2.07,339.4,0.269,196.5,,,,17.8,-14.5,,,,,,,,,,,,,,,,,,,,,39.39426,-0.299169,195.6,7.9
38516.39141,8.232,-27.7,13.77,-58,7.5,140.1,,-2.08,338,0.294,197.5,,,,17.4,-11,,,,,,,,,,,,,,,,,,,,,39.394226,-0.299189,195.1,7.9
38516.39142,8.185,-27.7,13.55,-59.5,7.2,140.4,,-2.04,338,0.294,198.9,,,,17.43,-12.5,,,,,,,,,,,,,,,,,,,,,39.394196,-0.299206,195.1,7.9
38516.39143,8.239,-28,13.45,-59.4,7.37,139.9,,-2.06,337.4,0.306,198.4,,,,17.46,-17.5,,,,,,,,,,,,,,,,,,,,,39.394161,-0.299222,199.2,7.7
38516.39144,8.334,-28.6,13.47,-61.3,7.33,138.7,,-2.03,337.4,0.306,198.7,,,,17.46,-13,,,,,,,,,,,,,,,,,,,,,39.394127,-0.299236,199.2,7.7
38516.39145,8.302,-28.6,13.45,-61.3,7.35,140.2,,-2.38,342.7,0.316,199.9,,,,17.53,-14.4,,,,,,,,,,,,,,,,,,,,,39.394096,-0.299258,199.6,7.8
38516.39147,8.309,-29,13.65,-61.3,7.56,140.6,,-2.39,342.7,0.316,200.4,,,,17.65,-18.1,,,,,,,,,,,,,,,,,,,,,39.394062,-0.299278,199.6,7.8
38516.39148,8.342,-29.4,13.54,-63.2,7.42,139.3,,-2.52,342.3,0.285,201.2,,,,17.71,-16.6,,,,,,,,,,,,,,,,,,,,,39.394024,-0.2993,201.7,8.1
38516.39149,8.456,-30.2,13.48,-64.4,7.55,137.8,,-2.32,342.3,0.285,201,,,,17.86,-18.5,,,,,,,,,,,,,,,,,,,,,39.393993,-0.299319,202.9,8.2
38516.3915,8.421,-31.3,13.59,-65.6,7.74,137.1,,-2.76,343.8,0.283,200.2,,,,17.89,-18.3,,,,,,,,,,,,,,,,,,,,,39.393955,-0.299339,202.9,8.2
38516.39151,8.365,-31.6,13.53,-66.4,7.66,136.2,,-2.7,343.8,0.283,200.1,,,,17.95,-17.8,,,,,,,,,,,,,,,,,,,,,39.393921,-0.299358,203.8,8.3
38516.39152,8.311,-31.7,13.4,-66.3,7.71,136.5,,-2.77,342.9,0.295,200.3,,,,17.95,-19.8,,,,,,,,,,,,,,,,,,,,,39.393887,-0.299381,203.8,8.3
38516.39154,8.359,-32.2,13.46,-67.5,7.82,135.2,,-2.53,342.9,0.295,200,,,,17.71,-19.9,,,,,,,,,,,,,,,,,,,,,39.393852,-0.299394,204.1,8.1
38516.39155,8.35,-32.8,13.46,-67.8,7.85,134.9,,-2.79,346.3,0.3,200.1,,,,17.65,-17,,,,,,,,,,,,,,,,,,,,,39.393818,-0.299414,203.5,8
38516.39156,8.407,-32.6,13.38,-68.1,7.69,134.7,,-2.44,346.3,0.3,200.4,,,,17.59,-17.8,,,,,,,,,,,,,,,,,,,,,39.393784,-0.299436,203.5,8
38516.39157,8.468,-32.4,13.37,-68.1,7.68,134.1,,-2.37,346.8,0.31,199.5,,,,17.62,-20.3,,,,,,,,,,,,,,,,,,,,,39.393749,-0.299453,204.2,8.1
38516.39158,8.607,-31.7,13.46,-68.1,7.61,133.3,,-2.17,346.8,0.31,198.1,,,,17.65,-17.5,,,,,,,,,,,,,,,,,,,,,39.393715,-0.299469,204.2,8.1
38516.39159,8.584,-30.7,13.47,-65.3,7.5,134.8,,-2.46,346.4,0.331,196.7,,,,17.59,-17.2,,,,,,,,,,,,,,,,,,,,,39.393677,-0.299489,203.2,8.2
38516.3916,8.612,-29.1,13.49,-64.3,7.27,135,,-2.29,346.4,0.331,195.5,,,,17.68,-18.4,,,,,,,,,,,,,,,,,,,,,39.393639,-0.2995,202.7,8.4
38516.39162,8.66,-28.6,13.56,-63.2,7.34,134.3,,-2.24,346.8,0.31,194,,,,17.68,-19,,,,,,,,,,,,,,,,,,,,,39.3936,-0.299514,202,8.4
38516.39163,8.705,-28.2,13.71,-62.9,7.32,134.4,,-2.08,346.8,0.31,192.9,,,,17.71,-15.1,,,,,,,,,,,,,,,,,,,,,39.393562,-0.299525,200.1,8.5
38516.39164,8.706,-27.9,13.89,-61.1,7.42,134.3,,-2.08,347.8,0.298,192.3,,,,17.53,-15.6,,,,,,,,,,,,,,,,,,,,,39.39352,-0.299539,198.9,8.5
38516.39165,8.664,-27.3,13.81,-60.8,7.31,134.9,,-2.33,347.8,0.298,192.2,,,,17.49,-14.8,,,,,,,,,,,,,,,,,,,,,39.393486,-0.29955,197.7,8.4
38516.39166,8.613,-27.3,13.95,-59.4,7.43,135,,-2.1,347.8,0.298,191.5,,,,17.59,-16.3,,,,,,,,,,,,,,,,,,,,,39.393448,-0.299561,197.4,8.4
38516.39167,8.595,-27.2,13.91,-59.5,7.46,134.6,,-2.18,347.8,0.298,191.2,,,,17.56,-16,,,,,,,,,,,,,,,,,,,,,39.39341,-0.299569,196.3,8.3
38516.39169,8.579,-27.8,14.07,-59.4,7.63,134.1,,-2.42,346.8,0.31,190.8,,,,17.46,-15.5,,,,,,,,,,,,,,,,,,,,,39.393375,-0.299583,195.5,8.2
38516.3917,8.515,-27.7,14.02,-59,7.57,134.7,,-2.28,346.8,0.31,191,,,,17.37,-14.6,,,,,,,,,,,,,,,,,,,,,39.393337,-0.299592,194.6,8.2
38516.39171,8.583,-27.1,14.03,-58.6,7.48,134.8,,-2.27,352.2,0.294,190.5,,,,17.53,-17.5,,,,,,,,,,,,,,,,,,,,,39.393299,-0.299603,195,8.2
