Utc,Bsp,Awa,Aws,Twa,Tws,Twd,Rudder2,Leeway,Set,Drift,Hdg,AirTmp,SeaTmp,Baro,Depth,Heel,Trim,Rudder,Tab,Forestay,Downhaul,MastAng,FrstyLen,MastButt,StbJmpr,PrtJmpr,Rake,Volts,ROT,GpsQual,PDOP,GpsNum,GpsAge,GpsGeoHt,GpsAntHt,GpsPosFx,Lat,Lon,Cog,Sog
38249.72785,0,13,14.2,100.9,14.4,231,,89.9,138,0.53,216,,17,,11.31,-1.9,,,,,,,,,,,,12.56,,,,,,,,,37.825133,-122.3837,183.8,0
38249.72786,0,12,,,,,,,,,215,,,,,,,,,,,,,,,,,,,,,,,,,,37.825117,-122.3837,,
38249.72788,0,,,,,,,,139,0.5,214,,,,11.28,-1.7,,,,,,,,,,,,12.55,,,,,,,,,37.825117,-122.3837,183.8,0
38249.72789,0,10,15,100.9,14.4,231,,89.9,,,211,,17,,,,,-13,,,,,,,,,,,,,,,,,,,37.825117,-122.383683,,
38249.7279,0,10,13.7,,,,,,139,0.48,211,,,,11.28,-2.7,,,,,,,,,,,,12.55,,,,,,,,,37.825117,-122.383683,183.8,0
38249.72791,0,11,,102.9,14,228,,89.9,,,,18.56,17,909,,,,-11,,,,,,,,,,,,,,,,,,,,,,
38249.72792,0,14,,,,,,,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,37.825117,-122.383683,183.8,0
38249.72793,0,14,14.1,104.9,13.8,228,,89.9,,0.47,211,,17,,11.25,-3.8,,9,,,,,,,,,,12.54,,,,,,,,,,,,
38249.72794,0,15,,,,,,,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,37.8251,-122.383667,,
38249.72796,0,15,13.7,106.9,13.8,228,,,138,0.45,212,,,,11.25,-4.8,,,,,,,,,,,,12.54,,,,,,,,,37.8251,-122.383667,183.8,0
38249.72797,0,17,,,,,,89.9,,,210,,17,,,,,15,,,,,,,,,,,,,,,,,,,37.8251,-122.38365,,
38249.72798,0,,,,,,,,140,0.45,211,,,,,-5.6,,,,,,,,,,,,12.54,,,,,,,,,37.8251,-122.38365,183.8,0.9
38249.72799,0,16,13.8,106.9,13.7,228,,89.9,,,212,,17,990,11.25,,,23,,,,,,,,,,,,,,,,,,,37.825083,-122.383633,,
38249.728,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.825083,-122.383633,,
38249.72801,0,18,13,106.9,13.7,228,,89.9,145,0.47,211,20.56,17,922,11.22,-6.7,,26,,,,,,,,,,12.54,,,,,,,,,37.825067,-122.383617,183.8,1.2
38249.72803,0,18,,,,,,,,,213,,,,,,,,,,,,,,,,,,,,,,,,,,37.825067,-122.383617,,
38249.72804,0,,13,,,,,,146,0.49,212,,,,11.22,-7.2,,,,,,,,,,,,12.54,,,,,,,,,37.825067,-122.383617,120.8,1.4
38249.72805,0,19,,109.9,13.5,230,,89.9,,,213,,17,,,,,25,,,,,,,,,,,,,,,,,,,37.82505,-122.3836,,
38249.72806,0,,12.9,,13.5,,,,143,0.52,213,,,,11.19,-7.7,,,,,,,,,,,,12.54,,,,,,,,,37.82505,-122.3836,119.8,1.4
38249.72807,0,19,,109.9,,231,,89.9,,,,-5.56,17,,,,,27,,,,,,,,,,,,,,,,,,,37.82505,-122.3836,,
38249.72808,0,19,,,,,,,141,,213,,,,,,,,,,,,,,,,,,,,,,,,,,37.825033,-122.383583,118.8,1.5
38249.7281,0,19,12.8,109.9,13.3,231,,89.9,,0.54,212,31.78,17,974,11.19,-8,,44,,,,,,,,,,12.54,,,,,,,,,,,,
38249.72811,0,19,,,,,,,,,213,,,,,,,,,,,,,,,,,,,,,,,,,,37.825033,-122.383567,,
38249.72812,0,19,13.1,109.9,13.3,231,,89.9,139,0.58,214,6.56,17,925,11.25,-8.1,,48,,,,,,,,,,12.54,,,,,,,,,37.825033,-122.383567,117.8,1.6
38249.72813,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.825017,-122.38355,,
38249.72814,0,18,,,,,,,,,215,,,,,,,,,,,,,,,,,,,,,,,,,,37.825017,-122.383533,,
38249.72815,0,16,12.4,105.9,12.9,,,,135,0.64,215,,,,11.19,-7.9,,,,,,,,,,,,12.54,,,,,,,,,,,113.8,1.7
38249.72816,0,,,,,231,,89.9,,,,33.39,17,1004,,,,49,,,,,,,,,,,,,,,,,,,37.825,-122.383533,,
38249.72818,0,15,,,,,,,133,0.67,217,,,,,-7.6,,,,,,,,,,,,,,,,,,,,,37.825,-122.3835,109.8,1.8
38249.72819,,14,12.2,103.9,12.6,231,,89.9,,,217,6.11,17,947,11.4,,,44,,,,,,,,,,12.51,,,,,,,,,,,,
38249.7282,0,14,,,,,,,,,218,,,,,,,,,,,,,,,,,,,,,,,,,,37.824983,-122.383483,,
38249.72821,0,13,12.9,103.9,12.4,231,,89.9,131,0.7,218,-5.06,17,,11.4,-7,,-21,,,,,,,,,,12.5,,,,,,,,,,,106.8,1.8
38249.72822,0,13,,,,,,,,,217,,,,,,,,,,,,,,,,,,,,,,,,,,37.824983,-122.383467,,
38249.72824,0,13,12.7,104.9,12.5,231,,,128,0.74,216,,,,11.4,-6.5,,,,,,,,,,,,12.47,,,,,,,,,37.824983,-122.383467,102.8,1.7
38249.72825,0,16,,,,,,,,,212,-8.39,,903,,,,-23,,,,,,,,,,,,,,,,,,,37.824983,-122.38345,,
38249.72826,0,,13,,12.3,,,,126,0.76,212,,,,11.37,-6.7,,,,,,,,,,,,12.46,,,,,,,,,37.824983,-122.38345,102.8,1.6
38249.72827,0,,,,,230,,89.9,,,,,17,,,,,-20,,,,,,,,,,,,,,,,,,,37.824983,-122.383433,,
38249.72828,0,18,,,,,,,,,210,,,,,,,,,,,,,,,,,,,,,,,,,,37.824967,-122.383433,,
38249.7283,0,17,12.8,107.9,12.5,230,,,124,0.79,210,,,,11.34,-7.8,,,,,,,,,,,,12.43,,,,,,,,,,,104.8,1.6
38249.72831,0,,,,,,,89.9,,,,,17,976,,,,-13,,,,,,,,,,,,,,,,,,,37.82495,-122.383417,,
38249.72832,0,18,,,,,,,123,0.82,207,,,,,-8.6,,,,,,,,,,,,,,,,,,,,,37.82495,-122.3834,111.8,1.7
38249.72833,,20,13.5,107.9,12.5,230,,89.9,,,,,17,1055,11.28,,,-14,,,,,,,,,,,,,,,,,,,,,,
38249.72834,0,20,,,,,,,,,208,,,,,,,,,,,,,,,,,,,,,,,,,,37.824933,-122.3834,,
38249.72835,0,21,12.7,110.9,12.6,229,,89.9,122,0.86,208,,17,,11.28,-9.4,,,,,,,,,,,,12.43,,,,,,,,,,,118.8,1.8
38249.72837,0,,,,,,,,,,,,,982,,,,-12,,,,,,,,,,,,,,,,,,,37.824917,-122.383383,,
38249.72838,0,21,,,,,,,,,208,,,,,,,,,,,,,,,,,,,,,,,,,,37.8249,-122.383383,,
38249.72839,0,21,12.8,110.9,12.7,230,,89.9,122,0.91,208,,17,,11.25,-10.2,,-11,,,,,,,,,,12.44,,,,,,,,,37.8249,-122.383367,128.8,1.9
38249.7284,0,21,,,,,,,,,209,,,,,,,,,,,,,,,,,,,,,,,,,,37.824883,-122.383367,,
38249.72841,0,19,14.2,110.9,13.1,230,,89.9,123,0.94,210,,17,,11.25,-10.5,,,,,,,,,,,,12.44,,,,,,,,,37.824883,-122.383367,134.8,1.9
38249.72842,0,,,,,,,,,,,21.39,,916,,,,-24,,,,,,,,,,,,,,,,,,,37.824867,-122.383367,,
38249.72844,0,20,,,,,,,,,213,,,,,,,,,,,,,,,,,,,,,,,,,,37.824867,-122.383367,,
38249.72845,0,18,12.2,108.9,13,230,,89.9,124,0.99,212,5.94,17,,11.31,-10.4,,-8,,,,,,,,,,12.43,,,,,,,,,,,137.8,2
38249.72846,0,16,,,,,,,,,213,,,,,,,,,,,,,,,,,,,,,,,,,,37.82485,-122.383367,,
38249.72847,0,16,12.4,105.9,12.8,229,,89.9,126,1.03,214,,17,,11.34,-9.8,,,,,,,,,,,,12.43,,,,,,,,,,,146.8,2
38249.72848,0,,,,,,,,,,,,,,,,,-8,,,,,,,,,,,,,,,,,,,37.824833,-122.383367,,
38249.72849,0,16,,,,,,,,,213,,,,,,,,,,,,,,,,,,,,,,,,,,37.824817,-122.383367,,
38249.7285,0,16,12.5,102.9,12.7,228,,89.9,128,1.06,214,13.06,17,,11.43,-9.2,,-15,,,,,,,,,,12.45,,,,,,,,,,,151.8,1.9
38249.72852,0,14,,,,,,,,,215,,,,,,,,,,,,,,,,,,,,,,,,,,37.8248,-122.383367,,
38249.72853,0,14,13.2,104.9,12.6,229,,89.9,129,1.08,216,-0.67,17,,11.43,-8.4,,-15,,,,,,,,,,12.44,,,,,,,,,37.8248,-122.383367,153.8,1.8
38249.72854,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.824783,-122.383367,,
38249.72855,0,16,11.7,,12.5,,,,130,1.11,217,,,,11.46,-7.8,,,,,,,,,,,,12.45,,,,,,,,,37.824783,-122.383367,156.8,1.8
38249.72856,0.01,,,106.9,,231,,89.9,,,,-8.78,17,,,,,-26,,,,,,,,,,,,,,,,,,,37.824767,-122.383367,,
38249.72858,0.02,16,,,,,,,,,218,,,,,,,,,,,,,,,,,,,,,,,,,,37.824767,-122.383367,,
38249.72859,0.07,17,11.7,107.9,12.4,235,,89.9,132,1.11,222,,17,915,11.43,-7.1,,-29,,,,,,,,,,12.45,,,,,,,,,,,158.8,1.7
38249.7286,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.82475,-122.383367,,
38249.72861,0.17,13,,,,,,,133,1.12,232,,,,11.43,-5.4,,,,,,,,,,,,12.45,,,,,,,,,37.824733,-122.383367,161.8,1.7
38249.72862,,13,12.2,101.9,12.4,236,,89.9,,,,42.22,17,,,,,-44,,,,,,,,,,,,,,,,,,,,,,
38249.72863,0.17,7,,,,,,,,,237,,,,,,,,,,,,,,,,,,,,,,,,,,37.824733,-122.383367,,
38249.72864,0.16,5,12.5,93.9,12.4,238,,89.9,135,1.13,240,,17,1044,11.46,-3.9,,-41,,,,,,,,,,12.45,,,,,,,,,37.824717,-122.383367,164.8,1.5
38249.72866,0.16,-1,,,,,,,,,243,,,,,,,,,,,,,,,,,,,,,,,,,,37.824717,-122.383367,,
38249.72867,0.16,-8,11.9,-97.9,12.2,,,,136,1.12,244,,,,11.49,-1.5,,,,,,,,,,,,12.46,,,,,,,,,37.824717,-122.383367,166.8,1.2
38249.72868,0.14,-10,,,,235,,89.9,,,247,,17,994,,,,-40,,,,,,,,,,,,,,,,,,,37.824717,-122.383367,,
38249.72869,0.12,,11.9,,,,,,137,1.11,248,,,,11.52,-0.3,,,,,,,,,,,,12.46,,,,,,,,,37.824717,-122.383367,166.8,0.9
38249.7287,,-12,,-97.9,12.2,235,,89.9,,,,,17,,,,,-41,,,,,,,,,,,,,,,,,,,,,,
38249.72871,0.11,-13,,,,,,,,,248,,,,,,,,,,,,,,,,,,,,,,,,,,37.824717,-122.383383,,
38249.72873,0.11,-14,11.5,-103.9,12,235,,89.9,137,1.07,251,,,,11.52,1.2,,,,,,,,,,,,12.45,,,,,,,,,,,166.8,0
38249.72874,0.11,,,,,,,,,,251,46,17,,,,,-37,,,,,,,,,,,,,,,,,,,37.824717,-122.383383,,
38249.72875,0.11,-16,11.6,,11.7,,,,137,1.03,251,,,,11.55,2.2,,,,,,,,,,,,12.46,,,,,,,,,37.824733,-122.383383,166.8,0
38249.72876,0.11,,,-105.9,,234,,89.9,,,,22.33,17,,,,,-27,,,,,,,,,,,,,,,,,,,37.824733,-122.383383,,
38249.72877,0.1,-16,,,,,,,,,251,,,,,,,,,,,,,,,,,,,,,,,,,,37.824733,-122.383383,,
38249.72878,0.1,-16,11.8,-104.9,11.8,235,,89.9,137,0.99,252,7.83,17,1046,11.55,3.2,,-31,,,,,,,,,,12.46,,,,,,,,,,,166.8,0
38249.7288,0,-14,,,,,,,,,252,,,,,,,,,,,,,,,,,,,,,,,,,,37.82475,-122.383383,,
38249.72881,0,-13,11.1,-102.9,11.4,236,,89.9,137,0.95,250,,,,11.52,3.6,,,,,,,,,,,,12.47,,,,,,,,,37.82475,-122.383383,166.8,0
38249.72882,0,,,,,,,,,,,31.78,,,,,,-48,,,,,,,,,,,,,,,,,,,37.82475,-122.383383,,
38249.72883,0,-12,,,,,,,137,0.91,251,,,,,,,,,,,,,,,,,,,,,,,,,,37.82475,-122.383383,166.8,0
38249.72884,0,-12,12,-103.9,11.7,236,,89.9,,,250,22.28,17,,11.49,,,-50,,,,,,,,,,12.47,,,,,,,,,,,,
38249.72885,0,-14,,,,,,,,,247,,,,,,,,,,,,,,,,,,,,,,,,,,37.824767,-122.383383,,
38249.72887,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.824783,-122.383383,,
38249.72888,0,-13,12.7,-103.9,11.9,234,,89.9,137,0.87,247,,17,,11.55,4.7,,-11,,,,,,,,,,12.47,,,,,,,,,37.824783,-122.383383,166.8,0.9
38249.72889,0,-13,,,,,,,,,245,,,,,,,,,,,,,,,,,,,,,,,,,,37.824783,-122.383383,,
38249.7289,0,-12,12.4,-99.9,12,235,,89.9,138,0.87,244,,17,,11.55,4.8,,23,,,,,,,,,,12.48,,,,,,,,,,,166.8,1
38249.72891,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8248,-122.383383,,
38249.72892,0,-6,,,,,,,140,0.88,245,,,,,4.9,,,,,,,,,,,,,,,,,,,,,37.8248,-122.383383,166.8,1
38249.72893,0,-5,11.9,-94.9,12,238,,89.9,,,245,,17,,11.52,,,37,,,,,,,,,,12.48,,,,,,,,,37.8248,-122.383383,,
38249.72895,0,-5,,,,,,,,,244,,,,,,,,,,,,,,,,,,,,,,,,,,37.8248,-122.383383,,
38249.72896,0,-4,11.6,-94.9,12,238,,89.9,141,0.88,244,,,,11.49,4.9,,,,,,,,,,,,12.48,,,,,,,,,,,166.8,1
38249.72897,0,-4,,,,,,,,,242,,,,,,,42,,,,,,,,,,,,,,,,,,,37.824817,-122.383383,,
38249.72898,0,,,,,,,,142,0.88,241,,,,11.46,4.2,,,,,,,,,,,,12.48,,,,,,,,,,,166.8,1
38249.72899,0,-4,10.7,-93.9,11.5,237,,89.9,,,,,17,1074,,,,41,,,,,,,,,,,,,,,,,,,37.824833,-122.383383,,
38249.729,0,-4,,,,,,,143,0.88,238,,,,,,,,,,,,,,,,,,,,,,,,,,37.824833,-122.383383,166.8,1
38249.72902,0,-1,11.4,0,11.6,237,,89.9,,,237,,17,,11.46,3.4,,28,,,,,,,,,,12.47,,,,,,,,,,,,
38249.72903,0,-1,,,,,,,,,235,,,,,,,,,,,,,,,,,,,,,,,,,,37.824833,-122.383383,,
38249.72904,0,-3,13.1,-91.9,12,235,,89.9,143,0.86,235,13.94,17,978,11.4,2.2,,35,,,,,,,,,,12.47,,,,,,,,,37.824833,-122.383383,166.8,0
38249.72905,0,-2,,,,,,,,,236,,,,,,,,,,,,,,,,,,,,,,,,,,37.824833,-122.383383,,
38249.72906,0,-2,13.9,-91.9,12.3,235,,,144,0.83,236,,,,11.37,1.8,,,,,,,,,,,,12.46,,,,,,,,,37.824833,-122.383383,166.8,0
38249.72907,,,,,,,,89.9,,,,0.94,17,942,,,,42,,,,,,,,,,,,,,,,,,,,,,
38249.72908,0,-3,,,,,,,,,236,,,,,,,,,,,,,,,,,,,,,,,,,,37.824833,-122.383367,,
38249.7291,0,-4,13.6,-92.9,12.1,235,,89.9,144,0.8,237,,17,,11.43,1.4,,,,,,,,,,,,12.46,,,,,,,,,,,166.8,0
38249.72911,0,-4,,,,,,,,,238,48.89,,,,,,58,,,,,,,,,,,,,,,,,,,37.82485,-122.383367,,
38249.72912,0,-5,13.4,-93.9,12.3,,,,144,0.76,236,,,,11.43,1.3,,,,,,,,,,,,12.46,,,,,,,,,37.82485,-122.383367,166.8,0
38249.72913,0,-4,,,,,,89.9,,,236,24.28,17,,,,,58,,,,,,,,,,,,,,,,,,,37.82485,-122.383367,,
38249.72914,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.82485,-122.38335,166.8,
38249.72915,0,-5,13.2,-93.9,12.7,233,,89.9,143,0.73,236,16.06,17,,11.4,1.2,,54,,,,,,,,,,12.46,,,,,,,,,,,,0
38249.72917,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.82485,-122.38335,,
38249.72918,0,-5,,,,,,,144,0.7,236,,,,,0.8,,,,,,,,,,,,12.45,,,,,,,,,37.82485,-122.38335,166.8,0
38249.72919,0,-4,13.7,-94.9,13,232,,89.9,,,,-7.5,17,,11.34,,,53,,,,,,,,,,,,,,,,,,,37.824867,-122.383333,,
38249.7292,0,-4,,,,,,,,,237,,,,,,,,,,,,,,,,,,,,,,,,,,37.824867,-122.383333,166.8,
38249.72921,0,-3,12.9,-92.9,13.1,234,,89.9,144,0.68,238,,17,,11.37,0.7,,,,,,,,,,,,12.46,,,,,,,,,,,,0
38249.72922,0,-4,,,,,,,,,241,,,,,,,57,,,,,,,,,,,,,,,,,,,37.824867,-122.383333,,
38249.72924,0,,,,,,,,144,0.65,242,,,,11.37,0.9,,,,,,,,,,,,12.47,,,,,,,,,37.824867,-122.383317,166.8,0
38249.72925,0,-6,13.4,-95.9,13.3,234,,89.9,,,,,17,,,,,57,,,,,,,,,,,,,,,,,,,37.824867,-122.383317,,
38249.72926,0,-6,,,,,,,144,0.63,243,,,,,1.2,,,,,,,,,,,,12.47,,,,,,,,,37.824867,-122.383317,166.8,0.9
38249.72927,,-6,13.3,-95.9,13.3,235,,89.9,,,,,17,,11.37,,,58,,,,,,,,,,,,,,,,,,,,,,
38249.72928,0,-6,,,,,,,,,243,,,,,,,,,,,,,,,,,,,,,,,,,,37.824867,-122.3833,,
38249.72929,0,-6,13.3,-96.9,13.3,235,,89.9,145,0.64,243,,17,,11.37,1.4,,,,,,,,,,,,12.47,,,,,,,,,37.824867,-122.3833,166.8,0.9
38249.72931,0,-7,,,,,,,,,241,,,,,,,,,,,,,,,,,,,,,,,,,,37.824883,-122.3833,,
38249.72932,0,-7,14.2,-97.9,13.5,234,,89.9,146,0.65,241,,17,,11.34,1.7,,,,,,,,,,,,12.47,,,,,,,,,37.824883,-122.383283,166.8,1
38249.72933,0,-7,,,,,,,,,241,18.33,,,,,,55,,,,,,,,,,,,,,,,,,,37.824883,-122.383283,,
38249.72934,0,-7,14.2,,13.4,,,,148,0.66,240,,,,11.28,1.4,,,,,,,,,,,,12.47,,,,,,,,,37.824883,-122.383283,166.8,1
38249.72935,0,,,-95.9,,234,,89.9,,,,-1.89,17,,,,,54,,,,,,,,,,,,,,,,,,,37.824883,-122.383267,,
38249.72936,0,-6,,,,,,,148,0.67,242,,,,11.34,1.2,,,,,,,,,,,,12.46,,,,,,,,,37.824883,-122.383267,166.8,0.9
38249.72938,,-6,13.5,-96.9,13.4,235,,89.9,,,,,17,,,,,57,,,,,,,,,,,,,,,,,,,,,,
38249.72939,0,-7,,,,,,,,,244,,,,,,,,,,,,,,,,,,,,,,,,,,37.8249,-122.383267,,
38249.7294,0,-7,13.1,-96.9,13.3,236,,89.9,150,0.68,245,,17,,11.34,1.2,,58,,,,,,,,,,12.46,,,,,,,,,,,166.8,1
38249.72941,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8249,-122.38325,,
38249.72942,0,-6,,,,,,,150,0.69,246,,,,,1.7,,,,,,,,,,,,,,,,,,,,,37.8249,-122.383233,166.8,1.1
38249.72943,0,-7,13.5,-97.9,13.6,236,,89.9,,,246,,17,,11.34,,,59,,,,,,,,,,12.46,,,,,,,,,,,,
38249.72944,0,-9,,,,,,,,,245,,,,,,,,,,,,,,,,,,,,,,,,,,37.824917,-122.383233,,
38249.72946,0,-9,13.2,-98.9,13.5,235,,89.9,151,0.71,245,,17,,11.28,2.4,,58,,,,,,,,,,12.46,,,,,,,,,37.824917,-122.383233,166.8,1.1
38249.72947,0,-10,,,,,,,,,243,20.39,,,,,,,,,,,,,,,,,,,,,,,,,37.824917,-122.383217,,
38249.72948,0,,13,,13.3,,,,152,0.72,242,,,,11.31,2.7,,,,,,,,,,,,12.46,,,,,,,,,37.824917,-122.383217,166.8,1.1
38249.72949,0,-10,,-100.9,,233,,89.9,,,,0.22,17,,,,,55,,,,,,,,,,,,,,,,,,,37.824933,-122.383217,,
38249.7295,0,-10,12.5,,,,,,153,0.73,240,,,,11.28,2.8,,,,,,,,,,,,12.46,,,,,,,,,37.824933,-122.383217,166.8,1.1
38249.72951,,-9,,-98.9,,232,,89.9,,,,-8.17,17,,,,,54,,,,,,,,,,,,,,,,,,,,,,
38249.72953,0,-9,,,,,,,,,235,,,,,,,,,,,,,,,,,,,,,,,,,,37.824933,-122.3832,,
38249.72954,0,-6,12.1,-94.9,12.9,232,,,154,0.75,234,,,,11.31,2.2,,,,,,,,,,,,12.46,,,,,,,,,37.824933,-122.3832,166.8,1.1
38249.72955,0,,,,,,,89.9,,,,,17,911,,,,54,,,,,,,,,,,,,,,,,,,37.82495,-122.3832,,
38249.72956,0,-4,,,,,,,,,235,,,,,,,,,,,,,,,,,,,,,,,,,,37.82495,-122.383183,,
38249.72957,0,0,12.5,-92.9,12.7,232,,89.9,155,0.76,237,,17,,11.31,1.4,,58,,,,,,,,,,12.46,,,,,,,,,,,166.8,1.1
38249.72958,0,-1,,,,,,,,,238,,,,,,,,,,,,,,,,,,,,,,,,,,37.82495,-122.383167,,
38249.7296,0,-3,12.5,-92.9,12.6,235,,89.9,155,0.77,240,,17,,11.28,1.3,,58,,,,,,,,,,12.46,,,,,,,,,37.82495,-122.383167,166.8,1.1
38249.72961,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.82495,-122.38315,,
38249.72962,0,-5,12.7,,12.7,,,,156,0.78,245,,,,11.28,1.7,,,,,,,,,,,,12.47,,,,,,,,,37.82495,-122.38315,166.8,1.1
38249.72963,0,,,-96.9,,235,,89.9,,,,,17,,,,,58,,,,,,,,,,,,,,,,,,,37.82495,-122.383133,,
38249.72964,0,-9,,,,,,,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,37.82495,-122.383133,,
38249.72965,0,-13,12,-103.9,12.5,235,,89.9,156,0.8,251,,17,,11.31,3.3,,59,,,,,,,,,,12.47,,,,,,,,,,,166.8,1.2
38249.72966,0,-15,,,,,,,,,251,,,,,,,,,,,,,,,,,,,,,,,,,,37.82495,-122.383117,,
38249.72968,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.82495,-122.383117,,
38249.72969,0,-18,12,-108.9,12.6,234,,89.9,157,0.82,253,,17,,11.37,4.7,,59,,,,,,,,,,12.47,,,,,,,,,,,166.8,1.2
38249.7297,0,-19,,,,,,,,,254,,,,,,,,,,,,,,,,,,,,,,,,,,37.824967,-122.3831,,
38249.72971,0,-22,11.8,-111.9,12.5,232,,89.9,158,0.83,254,,17,,11.4,5.3,,58,,,,,,,,,,12.46,,,,,,,,,,,166.8,1.2
38249.72972,0,-23,,,,,,,,,253,,,,,,,,,,,,,,,,,,,,,,,,,,37.824983,-122.3831,,
38249.72973,0,-23,12.4,-111.9,12.5,232,,89.9,158,0.84,252,,17,,11.37,5.4,,59,,,,,,,,,,12.46,,,,,,,,,37.824983,-122.3831,166.8,1.1
38249.72975,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.824983,-122.3831,,
38249.72976,0,-22,12.4,,,,,,158,0.85,249,,,,11.37,5.3,,,,,,,,,,,,12.47,,,,,,,,,37.824983,-122.3831,166.8,1.1
38249.72977,0,-22,,-112.9,12.3,231,,89.9,,,,,17,,,,,51,,,,,,,,,,,,,,,,,,,37.825,-122.3831,,
38249.72978,0,-20,,,,,,,,,248,,,,,,,,,,,,,,,,,,,,,,,,,,37.825,-122.383083,,
38249.72979,0,-17,11.8,-107.9,12.4,230,,,159,0.86,247,,,,11.34,5.1,,,,,,,,,,,,12.46,,,,,,,,,37.825,-122.383083,166.8,1.1
38249.7298,0,-16,,,,,,89.9,,,245,,17,,,,,27,,,,,,,,,,,,,,,,,,,37.825,-122.383083,,
38249.72982,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.825017,-122.383083,,
38249.72983,0,-14,11,-103.9,12.1,231,,89.9,159,0.87,245,,17,,11.37,4.5,,16,,,,,,,,,,12.46,,,,,,,,,,,166.8,1
38249.72984,0,-15,,,,,,,,,243,,,,,,,,,,,,,,,,,,,,,,,,,,37.825017,-122.383083,,
38249.72985,0,-14,12.7,-103.9,11.9,230,,89.9,159,0.87,242,27.06,17,919,11.34,4.3,,11,,,,,,,,,,12.46,,,,,,,,,,,166.8,0.9
38249.72986,0,-14,,,,,,,,,242,,,,,,,,,,,,,,,,,,,,,,,,,,37.825033,-122.383083,166.8,0.9
38249.72987,0,-12,12.5,-101.9,12.2,230,,89.9,159,0.87,241,18.39,17,907,11.37,4.1,,10,,,,,,,,,,12.46,,,,,,,,,,,,
38249.72989,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.825033,-122.383083,,
38249.7299,0,-11,,,,,,,160,0.85,238,,,,11.34,4.1,,,,,,,,,,,,12.46,,,,,,,,,37.825033,-122.383083,166.8,0
38249.72991,0,-10,,-100.9,12.5,229,,89.9,,,,-6.5,17,,,,,10,,,,,,,,,,,,,,,,,,,37.82505,-122.383067,,
38249.72992,0,-10,,,,,,,,,235,,,,,,,,,,,,,,,,,,,,,,,,,,37.82505,-122.383083,166.8,
38249.72993,0,-8,13.7,-98.9,12.5,229,,89.9,160,0.86,234,,17,,11.37,3.9,,11,,,,,,,,,,12.46,,,,,,,,,,,,0.9
38249.72994,0,-7,,,,,,,,,233,,,,,,,,,,,,,,,,,,,,,,,,,,37.82505,-122.383067,,
38249.72995,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.82505,-122.383067,,
38249.72997,0,-7,12.8,-94.9,12.7,228,,89.9,160,0.85,231,,17,,11.28,3.3,,10,,,,,,,,,,12.45,,,,,,,,,37.825067,-122.383067,166.8,0.9
38249.72998,0,-5,,,,,,,,,230,,,,,,,,,,,,,,,,,,,,,,,,,,37.825067,-122.383067,,
38249.72999,0,-3,12.7,-91.9,12.7,228,,89.9,161,0.83,229,,17,,11.28,2.7,,10,,,,,,,,,,12.46,,,,,,,,,,,166.8,0
38249.73,0,-3,,,,,,,,,229,,,,,,,,,,,,,,,,,,,,,,,,,,37.825067,-122.38305,,
38249.73001,0,-2,13,,12.6,,,,160,0.82,229,,,,11.28,1.7,,,,,,,,,,,,12.46,,,,,,,,,37.825067,-122.38305,166.8,0.9
38249.73002,0,,,-91.9,,228,,89.9,,,,,17,,,,,10,,,,,,,,,,,,,,,,,,,,,,
38249.73004,0,0,,,,,,,,,232,,,,,,,,,,,,,,,,,,,,,,,,,,37.825067,-122.383033,,
38249.73005,0,0,13.1,90.9,12.7,230,,89.9,161,0.83,234,,17,,11.25,0.7,,10,,,,,,,,,,12.46,,,,,,,,,,,166.8,1
38249.73006,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.825083,-122.383017,,
38249.73007,0,5,,,,,,,161,,236,,,,,,,,,,,,,,,,,,,,,,,,,,37.825083,-122.383017,166.8,1
38249.73008,0,5,13.6,94.9,12.5,235,,89.9,,0.83,238,25.94,17,,11.28,0.5,,11,,,,,,,,,,12.45,,,,,,,,,,,,
38249.73009,0,4,,,,,,,,,242,,,,,,,,,,,,,,,,,,,,,,,,,,37.825083,-122.383,,
