Utc,Bsp,Awa,Aws,Twa,Tws,Twd,Rudder2,Leeway,Set,Drift,Hdg,AirTmp,SeaTmp,Baro,Depth,Heel,Trim,Rudder,Tab,Forestay,Downhaul,MastAng,FrstyLen,MastButt,StbJmpr,PrtJmpr,Rake,Volts,ROT,GpsQual,PDOP,GpsNum,GpsAge,GpsGeoHt,GpsAntHt,GpsPosFx,Lat,Lon,Cog,Sog
38419.78701,9.184,167,10.34,173.2,19.4,210.4,,0,0,0,37.4,76,64.5,30.09,,0,,,,,,,,,,,,,,,,,,,,,50.763418,-1.357578
38419.78707,9.366,160,10.16,169.6,19.24,213.4,,0,0,0,43.4,76,64.5,30.09,,0,,,,,,,,,,,,,,,,,,,,,50.763584,-1.357386
38419.78713,9.138,160.4,10.34,169.4,19.16,216.6,,0,0,0,47,76,64.5,30.09,,0,,,,,,,,,,,,,,,,,,,,,50.76374,-1.357168
38419.78719,8.878,163.4,10.78,171,19.44,217.6,,0,0,0,46.6,76,64.5,30.09,,0,,,,,,,,,,,,,,,,,,,,,50.763886,-1.356938
38419.78724,9.572,165.2,10.8,172.2,20.18,214.4,,0,0,0,42.2,76,64.5,30.09,,0,,,,,,,,,,,,,,,,,,,,,50.76403,-1.356712
38419.7873,10.592,164.8,10.2,172.4,20.6,212,,0,0,0,39.4,76,64.5,30.09,,0,,,,,,,,,,,,,,,,,,,,,50.764192,-1.356488
38419.78736,10.136,164.8,10.68,172.2,20.62,208.6,,0,0,0,36.6,76,64.5,30.09,,0,,,,,,,,,,,,,,,,,,,,,50.764376,-1.356266
38419.78742,9.402,170.4,10.92,174.8,20.24,207.8,,0,0,0,32.8,76,64.5,30.09,,0,,,,,,,,,,,,,,,,,,,,,50.764562,-1.356068
38419.78748,9.136,164.2,11.02,171.4,19.98,207,,0,0,0,35.4,76,64.5,30.09,,0,,,,,,,,,,,,,,,,,,,,,50.764738,-1.355892
38419.78753,9.51,161,10.16,170.2,19.42,206.8,,0,0,0,36.2,76,64.5,30.09,,0,,,,,,,,,,,,,,,,,,,,,50.764908,-1.355714
38419.78759,8.716,161.4,10.62,169.8,19.08,206,,0,0,0,36,76,64.5,30.09,,0,,,,,,,,,,,,,,,,,,,,,50.765078,-1.355528
38419.78765,8.778,159.6,11.8,168.2,20.24,206,,0,0,0,38.4,76,64.5,30.09,,0,,,,,,,,,,,,,,,,,,,,,50.765244,-1.355348
38419.78771,9.488,167.8,12.68,173,22.02,206.2,,0,0,0,33.2,76,64.5,30.09,,0,,,,,,,,,,,,,,,,,,,,,50.765408,-1.355164
38419.78777,9.674,-180,13.5,-180,23.18,208,,0,0,0,28,76,64.5,30.09,,0,,,,,,,,,,,,,,,,,,,,,50.76559,-1.35499
38419.78782,9.612,175.2,12.94,177.2,22.5,210.6,,0,0,0,33.2,76,64.5,30.09,,0,,,,,,,,,,,,,,,,,,,,,50.765786,-1.354832
38419.78788,9.27,-177.8,13.12,-178.6,22.38,211.8,,0,0,0,30.4,76,64.5,30.09,,0,,,,,,,,,,,,,,,,,,,,,50.765972,-1.354666
38419.78794,9.324,-170.4,14.4,-174.4,23.6,214.2,,0,0,0,28.4,76,64.5,30.09,,0,,,,,,,,,,,,,,,,,,,,,50.766152,-1.35451
38419.788,9.596,-160,15.18,-167.4,24.38,215.6,,0.02,0,0,23,76,64.5,30.09,,-0.4,,,,,,,,,,,,,,,,,,,,,50.76634,-1.354368
38419.78806,9.928,-149.6,15.86,-161.2,24.92,215.2,,0.1,0,0,16.6,76,64.5,30.09,,-1.4,,,,,,,,,,,,,,,,,,,,,50.766544,-1.35425
38419.78811,11.116,-141,15.76,-157,25.4,216,,0.1,0,0,12.6,76,64.5,30.09,,-2.2,,,,,,,,,,,,,,,,,,,,,50.766762,-1.354162
38419.78817,12.166,-131.8,15.58,-152.8,25.32,215.2,,0.16,0,0,8.2,76,64.5,30.09,,-3.6,,,,,,,,,,,,,,,,,,,,,50.767004,-1.354104
38419.78823,12.084,-134.8,15.64,-154.2,25.6,215.4,,0.14,0,0,9.6,76,64.5,30.09,,-3,,,,,,,,,,,,,,,,,,,,,50.767268,-1.354064
38419.78829,11.786,-135.6,17.36,-153.4,27.02,215,,0.18,0,0,8,76,64.5,30.09,,-3.8,,,,,,,,,,,,,,,,,,,,,50.767534,-1.35402
38419.78835,11.386,-140.4,17.36,-156.2,27.1,212.8,,0.16,0,0,8.8,76,64.5,30.09,,-2.8,,,,,,,,,,,,,,,,,,,,,50.76779,-1.353978
38419.7884,11.166,-142.8,16.92,-157.4,26.66,211,,0.12,0,0,8.6,76,64.5,30.09,,-2.4,,,,,,,,,,,,,,,,,,,,,50.76804,-1.353944
38419.78846,10.968,-139.2,16.84,-155.2,26.14,211.2,,0.16,0,0,6.2,76,64.5,30.09,,-2.6,,,,,,,,,,,,,,,,,,,,,50.768286,-1.353908
38419.78852,11.494,-133.4,16.62,-152,25.9,212.2,,0.2,0,0,4.2,76,64.5,30.09,,-4,,,,,,,,,,,,,,,,,,,,,50.76853,-1.353886
38419.78858,11.866,-152.8,15.64,-164.1,26.1,213,,0.12,0,0,16.7,76,64.5,30.09,,-2.2,,,,,,,,,,,,,,,,,,,,,50.768784,-1.353876
38419.78864,11.982,145.2,14.46,161,25.24,212.4,,0.08,0,0,51.6,76,64.5,30.09,,1.4,,,,,,,,,,,,,,,,,,,,,50.76902,-1.353762
38419.7887,12.35,127.6,15.04,150.8,24.6,213,,0.16,0,0,62.4,76,64.5,30.09,,3.6,,,,,,,,,,,,,,,,,,,,,50.769204,-1.353456
38419.78875,12.032,129,15.56,151,24.94,214.4,,0.2,0,0,63.4,76,64.5,30.09,,3.6,,,,,,,,,,,,,,,,,,,,,50.769352,-1.353084
38419.78881,11.392,133.6,15.56,152.8,24.84,216.2,,0.18,0,0,63.4,76,64.5,30.09,,3.4,,,,,,,,,,,,,,,,,,,,,50.769514,-1.352706
38419.78887,9.962,108.6,19.82,128.1,24.4,217.8,,0.8,0,0,90.4,76,64.5,30.09,,16.4,,,,,,,,,,,,,,,,,,,,,50.769618,-1.35235
38419.78893,7.74,46.2,29.38,59.2,24.68,217.6,,2,0,0,160.2,76,64.5,30.09,,66.4,,,,,,,,,,,,,,,,,,,,,50.769642,-1.35206
38419.78899,7,37.4,29.78,47.2,24.6,217.4,,2,0,0,172,76,64.5,30.09,,72.6,,,,,,,,,,,,,,,,,,,,,50.76951,-1.351908
38419.78904,6.32,35.2,29.62,43.6,24.74,216.4,,2,0,0,174.8,76,64.5,30.09,,74.4,,,,,,,,,,,,,,,,,,,,,50.769364,-1.35184
38419.7891,6.47,32.4,29.94,40.4,24.74,214.6,,2,0,0,176.2,76,64.5,30.09,,75.6,,,,,,,,,,,,,,,,,,,,,50.769224,-1.351794
38419.78916,6.646,32.8,30.12,41.2,24.78,213.4,,2,0,0,174.2,76,64.5,30.09,,75.6,,,,,,,,,,,,,,,,,,,,,50.769084,-1.351754
38419.78922,7.114,35,30.3,44.6,24.82,213.8,,2,0,0,171,76,64.5,30.09,,74.8,,,,,,,,,,,,,,,,,,,,,50.768936,-1.351706
38419.78928,7.348,35.8,30.7,45.6,25.14,215.8,,2,0,0,172,76,64.5,30.09,,76,,,,,,,,,,,,,,,,,,,,,50.768776,-1.351646
38419.78934,7.814,33.6,31.1,43.6,24.98,215.8,,2,0,0,174.2,76,64.5,30.09,,75.8,,,,,,,,,,,,,,,,,,,,,50.768616,-1.351586
38419.7894,8.264,31.8,32.02,41.8,25.4,213.4,,2,0,0,173.4,76,64.5,30.09,,79,,,,,,,,,,,,,,,,,,,,,50.768412,-1.351526
38419.78945,8.018,33.6,32.2,43,25.9,210.4,,2,0,0,169.2,76,64.5,30.09,,81.6,,,,,,,,,,,,,,,,,,,,,50.768238,-1.351462
38419.78951,8.018,32,33.92,40.8,27.44,207.2,,2,0,0,168.6,76,64.5,30.09,,92.2,,,,,,,,,,,,,,,,,,,,,50.768068,-1.351388
38419.78957,7.978,35,34.56,43.8,28.36,206,,2,0,0,164,76,64.5,30.09,,97.6,,,,,,,,,,,,,,,,,,,,,50.767898,-1.3513
38419.78963,7.622,34,35.16,42.8,29.16,206.2,,2,0,0,165.4,76,64.5,30.09,,103.8,,,,,,,,,,,,,,,,,,,,,50.767762,-1.3512
