Utc,Bsp,Awa,Aws,Twa,Tws,Twd,Rudder2,Leeway,Set,Drift,Hdg,AirTmp,SeaTmp,Baro,Depth,Heel,Trim,Rudder,Tab,Forestay,Downhaul,MastAng,FrstyLen,MastButt,StbJmpr,PrtJmpr,Rake,Volts,ROT,GpsQual,PDOP,GpsNum,GpsAge,GpsGeoHt,GpsAntHt,GpsPosFx,Lat,Lon,Cog,Sog
38053.08765,5.82,,,,7.05,354.6,,,293.1,0.43,210,,,,,,,,,,,,,,,,,,,,,16,,,,,-36.789949,174.929792,,
38053.08766,,,,145,7.13,,,,,,,,,,13.43,,,,,,,,,,,,,,,,,,,,,,-36.789969,174.929763,,
38053.08768,5.8,81,4.27,144,6.86,354.6,,,297.4,0.53,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.2,5.47
38053.08769,,,,,,,,,,,212,,,,13.46,,,,,,,,,,,,,,,,,16,,,,,-36.790008,174.929703,,
38053.08771,5.8,94,4.66,143,7.71,,,,,,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,5.52
38053.08772,,,,,8.47,350.8,,,298.6,0.64,214,,,,13.41,,,,,,,,,,,,,,,,,1,,,,,-36.790028,174.929646,,
38053.08774,,95,5.83,137,8.53,,,,,,,,,,13.06,,,,,,,,,,,,,,,,,,,,,,,,235.4,5.48
38053.08775,5.76,90,4.85,140,7.56,352.6,,,303.6,0.81,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.7,5.44
38053.08777,,,,,7.95,352.2,,,306.5,0.76,213,,,,13.02,,,,,,,,,,,,,,,,,1,,,,,-36.790094,174.929513,,
38053.08779,,90,5.24,138,7.81,,,,,,,,,,13.24,,,,,,,,,,,,,,,,,,,,,,,,236.8,5.42
38053.0878,5.7,,,,7.38,352.6,,,303.3,0.67,214,,,,,,,,,,,,,,,,,,,,,16,,,,,-36.79013,174.929458,,
38053.08782,,,,,7.46,354.3,,,,,214,,,,13.27,,,,,,,,,,,,,,,,,1,,,,,-36.79016,174.929415,,
38053.08783,,91,4.27,144,7.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.1,5.49
38053.08785,5.67,,,,7.54,356.7,,,301.5,0.7,217,,,,,,,,,,,,,,,,,,,,,16,,,,,-36.79018,174.929341,,
38053.08786,,100,5.44,142,8.57,,,,,,,,,,12.85,,,,,,,,,,,,,,,,,,,,,,-36.7902,174.929317,,
38053.08788,5.67,99,4.66,,7.91,352.8,,,308.8,0.81,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.4,5.39
38053.08789,,,,,,,,,,,211,,,,12.96,,,,,,,,,,,,,,,,,16,,,,,-36.790239,174.929256,,
38053.08791,5.64,108,4.08,150,7.75,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.3,5.36
38053.08792,5.63,,,,8.33,3.4,,,306.5,0.5,210,,,,,,,,,,,,,,,,,,,,,1,,,,,-36.790296,174.929157,,
38053.08794,,103,4.08,147,7.34,,,,,,,,,,13.19,,,,,,,,,,,,,,,,,,,,,,-36.7903,174.929133,,
38053.08795,5.56,100,4.85,,8.1,355.2,,,318.8,0.31,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.5,5.34
38053.08797,,,,,,,,,,,,,,,12.89,,,,,,,,,,,,,,,,,1,,,,,-36.790338,174.929076,,
38053.08798,5.5,95,4.08,,7.61,359.8,,,337.8,0.37,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.1,5.13
38053.08799,,,,,,,,,,,210,,,,12.79,,,,,,,,,,,,,,,,,16,,,,,-36.790373,174.929022,,
38053.08801,5.39,94,3.49,151,6.43,,,,355.2,0.39,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.3,5.11
38053.08802,5.31,,,,5.4,358,,,341.5,0.41,212,,,,13.12,,,,,,,,,,,,,,,,,27,,,,,-36.790395,174.928963,,
38053.08804,,,,,,,,,,,,,,,13.24,,,,,,,,,,,,,,,,,1,,,,,-36.79042,174.928927,,
38053.08806,5.22,89,3.11,148,5.85,358.4,,,324.3,0.5,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.9,5.12
38053.08807,5.12,,,,5.65,3.2,,,341.3,0.49,210,,,,,,,,,,,,,,,,,,,,,16,,,,,-36.790462,174.928845,,
38053.08809,,,,155,5.44,,,,,,,,,,12.76,,,,,,,,,,,,,,,,,27,,,,,-36.790485,174.928813,,
38053.0881,5.05,93,1.94,160,5.52,14.9,,,4.8,0.5,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.8,4.8
38053.08812,,,,,,,,,,,209,,,,12.77,,,,,,,,,,,,,,,,,1,,,,,-36.790524,174.928755,,
38053.08813,,89,3.49,145,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.3,4.77
38053.08815,4.99,,,,5.75,356.5,,,354.9,0.4,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.2,4.85
38053.08816,,,,,,,,,,,208,,,,13.07,,,,,,,,,,,,,,,,,27,,,,,-36.790587,174.928678,,
38053.08818,4.9,84,3.69,142,5.88,356.9,,,1.9,0.34,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.3,4.84
38053.08819,,,,,5.85,350.9,,,,,207,,,,12.81,,,,,,,,,,,,,,,,,1,,,,,-36.79061,174.928617,,
38053.08821,,89,3.11,148,5.83,,,,,,,,,,12.77,,,,,,,,,,,,,,,,,,,,,,,,231.8,4.77
38053.08823,4.86,88,2.52,153,5.48,355.1,,,9.8,0.35,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.3,4.73
38053.08824,,,,,5.48,359.6,,,0.7,0.37,207,,,,12.69,,,,,,,,,,,,,,,,,27,,,,,-36.790694,174.928517,,
38053.08826,,90,2.52,149,5.57,,,,,,,,,,12.82,,,,,,,,,,,,,,,,,,,,,,-36.790701,174.928499,,
38053.08827,4.88,89,3.49,,6,355.6,,,11.6,0.37,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,4.66
38053.08829,,,,,,,,,,,206,,,,12.68,,,,,,,,,,,,,,,,,16,,,,,-36.790723,174.928441,,
38053.08831,4.88,89,3.49,151,5.98,,,,,,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.9,4.76
38053.08832,4.93,,,,6.25,359.9,,,340,0.37,207,,,,,,,,,,,,,,,,,,,,,27,,,,,,,230.9,4.68
38053.08834,,,,,6.84,356.4,,,,,207,,,,12.6,,,,,,,,,,,,,,,,,1,,,,,-36.790777,174.928368,,
38053.08836,,98,3.49,150,6.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.8,4.73
38053.08837,5.15,,,,7.67,356.7,,,306.3,0.25,207,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,
38053.08839,,,,150,7.77,,,,,,,,,,12.8,,,,,,,,,,,,,,,,,,,,,,-36.790834,174.928282,,
38053.0884,5.27,113,5.24,147,8.9,,,,296,0.31,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.3,5
38053.08842,,,,,8.18,0.1,,,277.6,0.37,207,,,,12.74,,,,,,,,,,,,,,,,,1,,,,,-36.790878,174.928216,,
38053.08843,,116,3.69,155,7.87,,,,,,,,,,12.74,,,,,,,,,,,,,,,,,,,,,,,,,
38053.08845,5.39,,,,7.3,349.8,,,265.3,0.33,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,5.17
38053.08846,,,,,,,,,,,210,,,,12.5,,,,,,,,,,,,,,,,,27,,,,,-36.79094,174.928107,,
38053.08848,5.44,101,4.66,145,7.87,,,,,,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.4,5.11
38053.08849,5.45,,,,8.08,354.3,,,282.4,0.65,210,,,,,,,,,,,,,,,,,,,,,1,,,,,-36.79098,174.928029,,
38053.08851,,102,4.66,145,7.98,,,,,,,,,,12.29,,,,,,,,,,,,,,,,,,,,,,-36.791001,174.927999,,
38053.08852,5.45,,,,7.67,356.1,,,281.3,0.75,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.1,5.27
38053.08854,,,,,,,,,,,208,,,,12.11,,,,,,,,,,,,,,,,,27,,,,,-36.791038,174.927942,,
38053.08855,5.43,102,3.69,150,7.19,,,,,,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.3,5.26
38053.08857,5.39,,,,8.28,353.3,,,273.5,0.46,207,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
38053.08858,,115,4.66,150,8.49,,,,,,,,,,12.32,,,,,,,,,,,,,,,,,,,,,,-36.791101,174.927865,,
38053.0886,5.31,112,4.27,,7.98,0,,,269,0.35,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.7,5.13
38053.08861,,,,,,,,,,,208,,,,12.57,,,,,,,,,,,,,,,,,27,,,,,-36.791139,174.927791,,
38053.08863,5.25,83,4.66,141,7.63,,,,282.9,0.31,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.9,5.04
38053.08864,5.26,,,,7.96,358.2,,,294.4,0.31,209,,,,,,,,,,,,,,,,,,,,,1,,,,,-36.791163,174.92773,,
38053.08865,,107,4.08,149,7.61,,,,,,,,,,12.91,,,,,,,,,,,,,,,,,,,,,,,,233.4,5.09
38053.08867,5.29,101,4.08,147,7.3,352.9,,,285.6,0.56,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.8,5.15
38053.08869,,,,,6.9,352.2,,,,,204,,,,12.91,,,,,,,,,,,,,,,,,27,,,,,-36.791225,174.927636,,
38053.0887,,103,3.11,152,6.39,,,,,,,,,,13.06,,,,,,,,,,,,,,,,,,,,,,-36.79125,174.927616,,
38053.08872,5.09,,,,6.58,350.1,,,233.4,0.1,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.7,5.07
38053.08873,,,,,,,,,,,202,,,,13.06,,,,,,,,,,,,,,,,,16,,,,,-36.791289,174.927576,,
38053.08875,4.99,105,4.08,147,7.09,351.7,,,115.5,0.1,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.7,4.95
38053.08876,,,,,6.9,348.6,,,32.5,0.07,204,,,,13.21,,,,,,,,,,,,,,,,,27,,,,,-36.791328,174.927519,,
38053.08878,,107,4.66,144,7.58,,,,,,,,,,13.09,,,,,,,,,,,,,,,,,,,,,,-36.791351,174.927499,,
38053.08879,4.87,83,4.66,,7.65,353.6,,,330.6,0.21,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.9,4.78
38053.08881,,,,,,,,,,,205,,,,13.09,,,,,,,,,,,,,,,,,16,,,,,-36.791393,174.927437,,
38053.08882,4.85,104,4.08,146,7.09,,,,,,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.3,4.74
38053.08884,4.81,,,,6.86,355.3,,,338.6,0.27,207,,,,,,,,,,,,,,,,,,,,,27,,,,,-36.791431,174.92738,,
38053.08886,,,,,,,,,,,,,,,13.17,,,,,,,,,,,,,,,,,1,,,,,-36.791437,174.927344,,
38053.08887,4.85,94,3.49,146,6.25,349.7,,,322,0.39,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,4.71
38053.08889,4.83,,,,6.16,344.6,,,310.7,0.49,206,,,,,,,,,,,,,,,,,,,,,16,,,,,-36.791479,174.927298,,
38053.0889,,,,146,5.19,,,,,,,,,,13.2,,,,,,,,,,,,,,,,,,,,,,-36.791502,174.927281,,
38053.08892,4.72,86,2.91,147,5.36,347.7,,,306.8,0.41,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,4.69
38053.08893,,,,,,,,,,,206,,,,13.33,,,,,,,,,,,,,,,,,1,,,,,-36.791524,174.927222,,
38053.08895,4.68,92,3.49,144,5.9,,,,,,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,230,4.6
38053.08896,4.55,,,,5.61,346,,,324.2,0.41,207,,,,,,,,,,,,,,,,,,,,,16,,,,,-36.791563,174.927181,,
38053.08898,,87,3.11,143,5.11,,,,,,,,,,13.22,,,,,,,,,,,,,,,,,,,,,,-36.791584,174.927133,,
38053.08899,4.45,87,2.91,146,5.13,358,,,333.9,0.41,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.6,4.45
38053.08901,,,,,4.99,352.9,,,,,208,,,,13.25,,,,,,,,,,,,,,,,,1,,,,,-36.791609,174.927086,,
38053.08902,,86,2.91,155,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.6,4.33
38053.08904,4.21,88,2.52,,5.01,353.6,,,340.8,0.48,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.3,4.29
38053.08906,,,,,4.78,9,,,,,210,,,,13.16,,,,,,,,,,,,,,,,,27,,,,,-36.791657,174.927022,,
38053.08907,,87,2.33,151,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.8,4.14
38053.08909,4.17,,,,4.6,5.7,,,344.7,0.55,211,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
38053.0891,,,,151,4.78,,,,,,,,,,13.19,,,,,,,,,,,,,,,,,16,,,,,-36.791685,174.926947,,
38053.08912,4.19,85,2.91,146,5.22,354.6,,,340.5,0.5,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.6,4.16
38053.08913,,,,,5.28,350.5,,,335.1,0.51,211,,,,13.22,,,,,,,,,,,,,,,,,27,,,,,-36.791725,174.926903,,
38053.08915,,85,3.49,145,5.38,,,,,,,,,,13.19,,,,,,,,,,,,,,,,,,,,,,,,,
38053.08916,4.33,,,,5.65,351.7,,,326.1,0.47,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.2,4.31
38053.08918,,,,,,,,,,,212,,,,13.22,,,,,,,,,,,,,,,,,16,,,,,-36.791772,174.926791,,
38053.08919,4.44,83,4.85,130,6.18,,,,309.9,0.49,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.5,4.46
38053.08921,4.5,,,,6.92,341.5,,,298.7,0.59,210,,,,13.39,,,,,,,,,,,,,,,,,27,,,,,-36.79181,174.926749,,
38053.08922,,87,4.85,133,6.31,,,,,,,,,,13.35,,,,,,,,,,,,,,,,,,,,,,,,236.4,4.54
38053.08923,4.47,,,,6.39,337.9,,,290.1,0.61,207,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
38053.08925,,,,,,,,,,,,,,,13.21,,,,,,,,,,,,,,,,,16,,,,,-36.791853,174.926678,,
38053.08927,4.44,88,4.27,136,6.08,342.6,,,285.8,0.17,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.8,4.46
38053.08928,,,,,6.47,337.7,,,48.9,0.06,206,,,,13.44,,,,,,,,,,,,,,,,,27,,,,,-36.791892,174.926638,,
38053.0893,,82,5.24,126,6.35,,,,,,,,,,13.22,,,,,,,,,,,,,,,,,,,,,,,,227.2,4.36
38053.08931,4.54,87,4.85,134,6.76,337,,,251.3,0.04,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.8,4.45
38053.08933,4.72,,,,7.5,347.3,,,252.6,0.22,207,,,,,,,,,,,,,,,,,,,,,16,,,,,-36.791946,174.926532,,
38053.08935,,93,4.08,142,6.58,,,,,,,,,,13.18,,,,,,,,,,,,,,,,,,,,,,-36.791984,174.926499,,
38053.08936,4.85,103,4.85,144,8.06,,,,243.2,0.24,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.3,4.65
38053.08938,5.08,,,,7.95,347.9,,,249.7,0.4,209,,,,,,,,,,,,,,,,,,,,,1,,,,,-36.792014,174.92643,,
38053.0894,,101,4.85,144,8.04,,,,,,,,,,13.44,,,,,,,,,,,,,,,,,,,,,,-36.792034,174.926399,,
38053.08941,5.25,,,,7.54,349.2,,,244.2,0.61,209,,,,,,,,,,,,,,,,,,,,,16,,,,,,,231.9,5.04
38053.08943,,,,,,,,,,,210,,,,13.43,,,,,,,,,,,,,,,,,27,,,,,-36.792074,174.926339,,
38053.08944,5.38,93,4.85,142,7.87,,,,,,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,232,5.18
38053.08946,5.53,,,,7.63,352.1,,,246.1,0.79,209,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
38053.08947,,94,4.66,143,7.63,,,,,,,,,,13.22,,,,,,,,,,,,,,,,,,,,,,-36.792117,174.926266,,
38053.08948,5.59,,,,7.05,357.6,,,242.8,0.86,209,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,
38053.0895,,,,,,,,,,,209,,,,13.19,,,,,,,,,,,,,,,,,27,,,,,-36.792172,174.926191,,
38053.08952,,91,4.27,145,7.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.8,5.48
38053.08953,5.7,,,,7.4,354,,,232.7,0.8,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.8,5.53
38053.08955,,,,,,,,,,,209,,,,13.21,,,,,,,,,,,,,,,,,16,,,,,-36.792239,174.926075,,
38053.08956,5.66,106,4.08,151,7.95,353.8,,,239.6,0.83,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.7,5.53
38053.08958,,,,,7.71,359,,,244.3,0.73,210,,,,13.34,,,,,,,,,,,,,,,,,27,,,,,-36.792276,174.926018,,
38053.08959,,,,142,8.39,,,,,,,,,,13.53,,,,,,,,,,,,,,,,,,,,,,-36.792302,174.925981,,
38053.08961,5.7,78,5.83,129,7.3,0.3,,,250.3,0.64,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.1,5.37
38053.08963,,,,,,,,,,,211,,,,13.12,,,,,,,,,,,,,,,,,16,,,,,-36.792343,174.925918,,
38053.08964,,103,5.24,145,8.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.9,5.52
38053.08966,5.94,101,6.02,,9.91,358.5,,,247.6,0.87,212,,,,,,,,,,,,,,,,,,,,,27,,,,,,,234.5,5.7
38053.08967,,,,,,,,,,,212,,,,13.2,,,,,,,,,,,,,,,,,1,,,,,-36.792406,174.925805,,
38053.08969,,90,6.02,136,8.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.3,5.78
38053.08971,6.02,,,,8.37,352.1,,,251.4,0.91,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.2,5.78
38053.08972,,,,,,,,,,,211,,,,13.22,,,,,,,,,,,,,,,,,27,,,,,-36.792488,174.925675,,
38053.08974,6.1,97,5.83,143,8.84,,,,241.5,0.81,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.5,5.83
38053.08975,,,,,8.61,352.4,,,238.1,0.92,211,,,,13.15,,,,,,,,,,,,,,,,,1,,,,,-36.792529,174.925595,,
38053.08976,,93,5.44,140,8.33,,,,,,,,,,13.11,,,,,,,,,,,,,,,,,,,,,,,,234.1,6.06
38053.08978,6.04,96,5.44,,8.24,352.9,,,239.8,0.98,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.3,6.02
38053.0898,,,,,,,,,,,213,,,,13.11,,,,,,,,,,,,,,,,,27,,,,,-36.79259,174.925488,,
38053.08981,6.09,100,5.83,144,9.58,,,,,,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.2,5.94
38053.08983,6.2,,,,9.71,5,,,257.7,0.9,212,,,,,,,,,,,,,,,,,,,,,1,,,,,-36.792615,174.925422,,
38053.08984,,,,,,,,,,,,,,,12.7,,,,,,,,,,,,,,,,,16,,,,,-36.792637,174.925394,,
38053.08986,6.22,114,4.66,152,9.15,4,,,250.8,0.84,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.3,6.02
38053.08987,,,,,8.8,6,,,,,212,,,,12.78,,,,,,,,,,,,,,,,,27,,,,,-36.792676,174.925317,,
38053.08989,,113,4.27,154,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.8,6.05
38053.0899,6.18,,,,8.76,7.3,,,253.5,0.72,213,,,,,,,,,,,,,,,,,,,,,1,,,,,-36.792716,174.925256,,
38053.08991,,113,4.08,156,8.37,,,,,,,,,,12.54,,,,,,,,,,,,,,,,,,,,,,-36.792751,174.925198,,
38053.08993,6.14,113,3.49,,8.04,9.1,,,252.9,0.65,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.8,5.96
38053.08995,,,,,7.6,11.1,,,,,213,,,,12.53,,,,,,,,,,,,,,,,,27,,,,,-36.792793,174.925133,,
38053.08996,,113,3.49,156,7.73,,,,,,,,,,12.57,,,,,,,,,,,,,,,,,,,,,,,,234.6,5.92
38053.08998,5.83,113,3.49,,7.75,8.5,,,262.9,0.45,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.4,5.75
38053.08999,,,,,,,,,,,213,,,,12.61,,,,,,,,,,,,,,,,,16,,,,,-36.792859,174.925018,,
38053.09001,5.79,113,3.49,155,7.69,,,,,,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.2,5.61
38053.09002,5.74,,,,7.83,8.2,,,287.6,0.36,214,,,,,,,,,,,,,,,,,,,,,27,,,,,-36.792898,174.924958,,
38053.09004,,,,,,,,,,,,,,,12.38,,,,,,,,,,,,,,,,,1,,,,,-36.792904,174.924926,,
38053.09006,,113,3.49,155,7.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.6,5.37
38053.09007,5.54,,,,7.56,7.5,,,334.4,0.3,214,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,
38053.09009,,,,,,,,,,,215,,,,12.38,,,,,,,,,,,,,,,,,27,,,,,-36.792988,174.924792,,
38053.09011,5.5,113,3.49,155,7.5,,,,,,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.4,5.25
38053.09012,,,,,7.98,7.1,,,333.4,0.41,216,,,,12.34,,,,,,,,,,,,,,,,,1,,,,,-36.793011,174.92473,,
38053.09014,,,,151,8.06,,,,,,,,,,12.26,,,,,,,,,,,,,,,,,,,,,,-36.793035,174.924696,,
38053.09015,5.36,113,3.69,153,7.56,7.3,,,337.2,0.52,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.5,5.09
38053.09017,,,,,7.5,8.9,,,,,216,,,,12.2,,,,,,,,,,,,,,,,,27,,,,,-36.793056,174.924638,,
38053.09018,,114,3.69,153,7.5,,,,,,,,,,12.2,,,,,,,,,,,,,,,,,,,,,,,,236.7,5
38053.0902,5.24,,,,7.46,8.8,,,345.8,0.52,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.4,4.96
38053.09021,,,,,,,,,,,,,,,12.32,,,,,,,,,,,,,,,,,16,,,,,-36.793103,174.924561,,
38053.09023,5.09,114,3.11,156,6.95,13.6,,,352.4,0.42,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.6,4.95
38053.09024,,,,,7.95,8.4,,,,,218,,,,12.25,,,,,,,,,,,,,,,,,27,,,,,-36.79314,174.924504,,
38053.09026,5.06,114,4.27,150,7.85,,,,,,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.6,4.86
38053.09027,5.04,,,,7.38,8.4,,,333.7,0.64,215,,,,,,,,,,,,,,,,,,,,,1,,,,,-36.79316,174.924446,,
38053.09028,,114,3.11,156,6.86,,,,,,,,,,12.12,,,,,,,,,,,,,,,,,,,,,,,,240.3,4.89
38053.0903,4.97,,,,6.68,11.5,,,344.9,0.44,215,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,
38053.09031,,,,156,6.95,,,,,,,,,,12.1,,,,,,,,,,,,,,,,,,,,,,-36.793219,174.924346,,
38053.09033,4.97,114,3.69,152,7.17,7.8,,,9,0.35,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.5,4.79
38053.09034,,,,,6.78,10,,,,,215,,,,12.13,,,,,,,,,,,,,,,,,1,,,,,-36.793242,174.9243,,
38053.09036,,114,2.91,157,6.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,4.7
38053.09037,4.88,,,,7.25,8.6,,,6.5,0.44,214,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,
38053.09039,,,,155,6.74,,,,,,214,,,,12.08,,,,,,,,,,,,,,,,,27,,,,,-36.793287,174.92421,,
38053.0904,4.85,115,3.11,154,7.26,,,,4.9,0.41,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.9,4.64
38053.09042,,,,,7.23,7.2,,,,,213,,,,12.05,,,,,,,,,,,,,,,,,1,,,,,-36.793309,174.924168,,
38053.09043,,117,2.91,158,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.2,4.62
38053.09044,4.83,,,,7.19,8.4,,,22.1,0.34,214,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,
38053.09046,,,,154,7.32,,,,,,,,,,12.05,,,,,,,,,,,,,,,,,27,,,,,-36.793352,174.92408,,
38053.09047,4.83,119,3.69,154,7.44,7.5,,,11.1,0.33,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.1,4.6
38053.09049,,,,,7.54,8.6,,,20.5,0.34,214,,,,12.07,,,,,,,,,,,,,,,,,1,,,,,-36.793393,174.924033,,
38053.09051,,,,155,7.69,,,,,,,,,,12.08,,,,,,,,,,,,,,,,,,,,,,-36.793402,174.923996,,
38053.09053,4.92,119,3.69,155,7.61,,,,3,0.3,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.3,4.65
38053.09054,,,,,6.92,10.4,,,359.4,0.21,213,,,,12.08,,,,,,,,,,,,,,,,,27,,,,,-36.793442,174.923934,,
38053.09056,,120,2.91,158,6.8,,,,,,,,,,12.17,,,,,,,,,,,,,,,,,,,,,,-36.793468,174.923898,,
38053.09057,4.93,,,,8.08,7,,,348,0.2,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.2,4.74
38053.09059,,,,,,,,,,,215,,,,12.12,,,,,,,,,,,,,,,,,16,,,,,-36.793488,174.923841,,
38053.0906,4.94,120,4.27,153,8.22,,,,,,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.7,4.76
38053.09062,4.98,,,,8.22,8.3,,,329.3,0.27,215,,,,11.99,,,,,,,,,,,,,,,,,27,,,,,-36.793527,174.923798,,
38053.09063,,120,4.27,154,8.28,,,,,,,,,,11.99,,,,,,,,,,,,,,,,,,,,,,,,236.6,4.77
38053.09064,5.1,120,4.66,,8.59,6.9,,,337.7,0.27,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.1,4.74
38053.09066,,,,,8.39,6.2,,,321,0.3,215,,,,12.14,,,,,,,,,,,,,,,,,16,,,,,-36.793592,174.923666,,
38053.09068,,120,4.85,151,8.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237,4.8
38053.0907,5.1,119,4.27,153,8.18,5.8,,,321.8,0.28,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.6,4.82
38053.09071,,,,,,,,,,,215,,,,12.13,,,,,,,,,,,,,,,,,1,,,,,-36.79364,174.92357,,
38053.09073,,120,4.66,152,8.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.7,4.83
38053.09074,5.15,,,,8.72,6.7,,,308.7,0.16,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.9,4.87
38053.09076,,,,,,,,,,,216,,,,12.17,,,,,,,,,,,,,,,,,27,,,,,-36.793688,174.923492,,
38053.09078,,120,5.24,151,9.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.3,4.95
38053.09079,5.3,,,,9.52,6.1,,,290.7,0.36,216,,,,,,,,,,,,,,,,,,,,,1,,,,,-36.793711,174.923428,,
38053.0908,,119,4.85,152,8.88,,,,,,,,,,12.03,,,,,,,,,,,,,,,,,,,,,,,,,
38053.09082,5.38,,,,8.53,9.4,,,282.6,0.34,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.9,5.07
38053.09084,,,,,8.61,9.3,,,281.4,0.35,214,,,,12.1,,,,,,,,,,,,,,,,,27,,,,,-36.793776,174.923315,,
